报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,6614.423,3024.216,6822.195,3101.106,6056.284,2820.647,5344.351,2577.023
除税前盈利/(亏损),218.905,98.348,188.583,94.214,336.731,170.396,304.409,148.005
税项,-57.643,-27.513,-48.946,-31.358,-72.473,-36.568,-61.365,-26.936
除税后盈利/(亏损),161.262,70.835,139.637,62.856,264.258,133.828,243.044,121.069
少数股东权益,33.963,13.92,26.632,14.562,26.3,11.833,21.08,9.653
股东应占盈利/(亏损),127.299,56.915,113.005,48.294,237.958,121.995,221.964,111.416
股息,24.31,,16.206,,,,43.757,
除税及股息后盈利/(亏损),102.989,56.915,96.799,48.294,237.958,121.995,178.207,111.416
基本每股盈利(仙),79.000000,35.000000,70.000000,30.000000,147.000000,75.000000,137.000000,69.000000
摊薄每股盈利(仙),79.000000,35.000000,70.000000,30.000000,147.000000,75.000000,137.000000,69.000000
每股股息(仙),15.000000,--,10.000000,--,--,--,27.000000,--
销售成本,-6127.259,-2809.605,-6333.873,-2894.902,-5459.169,-2574.322,-4832.617,-2327.888
折旧,-91.347,-44.841,-83.52,-40.532,-75.035,-31.686,-55.358,--
销售及分销费用,-88.464,-39.807,-110.613,-47.765,-117.494,-44.681,-101.306,-71.561
一般及行政费用,-213.3,-87.394,-171.087,-61.844,-146.51,-60.833,-131.604,-43.988
利息费用/融资成本,-0.386,-0.318,-1.798,-1.303,-2.198,-0.411,-2.084,-0.947
毛利,487.164,214.611,488.322,206.204,597.115,246.325,511.734,249.135
经营盈利,218.905,98.348,188.583,94.214,336.731,170.396,304.409,148.005
应占联营公司盈利,-3.292,-3.723,1.987,-0.638,1.819,1.312,3.619,2.64
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
