报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1582.558,706.394,1435.942,631.296,1302.799,627.355,846.554,386.263
除税前盈利/(亏损),56.859,24.885,28.858,3.193,15.862,12.87,-52.864,2.127
税项,-8.914,-4.704,-16.059,-2.031,-2.305,-0.918,2.036,-1.534
除税后盈利/(亏损),47.945,20.181,12.799,1.162,13.557,11.952,-50.828,0.593
少数股东权益,-2.348,-2.138,-2.047,-0.324,-0.266,-0.073,,
股东应占盈利/(亏损),50.293,22.319,14.846,1.486,13.823,12.025,-50.828,0.593
股息,,,,,,,,
除税及股息后盈利/(亏损),50.293,22.319,14.846,1.486,13.823,12.025,-50.828,0.593
基本每股盈利(仙),4.020000,1.780000,1.190000,0.120000,1.100000,0.960000,-4.960000,0.060000
摊薄每股盈利(仙),2.120000,1.140000,--,--,--,--,--,0.060000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-1440.088,-643.918,-1280.402,-577.741,-1196.908,-570.452,-804.47,-366.227
折旧,-58.494,-28.717,-56.3,-26.782,-51.049,-24.439,-27.171,-13.381
销售及分销费用,-24.245,-11.68,-25.671,-11.394,-25.858,-11.237,-12.4,-5.603
一般及行政费用,-49.948,-24.426,-46.304,-21.77,-42.874,-22.187,-28.366,-13.547
利息费用/融资成本,-55.774,-29.531,-52.984,-23.272,-51.8,-26.975,-17.145,-7.83
毛利,142.47,62.476,155.54,53.555,105.891,56.903,42.084,20.036
经营盈利,56.859,24.885,28.858,3.193,15.862,12.87,-52.864,2.127
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
