报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,702.432,267.823,200.08,91.699,142.562,36.272,71.375,44.534
除税前盈利/(亏损),6.311,2.746,-20.213,-8.083,-22.209,-11.205,-12.848,-3.807
税项,1.029,0.969,2.535,1.353,4.595,3.499,0.022,-0.043
除税后盈利/(亏损),7.34,3.715,-17.678,-6.73,-17.614,-7.706,-12.826,-3.85
少数股东权益,2.019,-0.097,-1.782,-0.051,-1.247,-0.405,-1.407,-0.55
股东应占盈利/(亏损),5.321,3.812,-15.896,-6.679,-16.367,-7.301,-11.419,-3.3
股息,,,,,,,,
除税及股息后盈利/(亏损),5.321,3.812,-15.896,-6.679,-16.367,-7.301,-11.419,-3.3
基本每股盈利(仙),0.330000,0.240000,-0.990000,-0.410000,-1.150000,-0.590000,-1.060000,-0.310000
摊薄每股盈利(仙),0.330000,0.240000,-0.990000,-0.410000,-1.150000,-0.590000,-1.060000,-0.310000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-683.143,-262.113,-194.645,-89.258,-139.722,-34.791,-68.51,-42.269
折旧,-1.556,-0.741,-1.051,-0.529,-1.207,-0.516,-0.872,-0.469
销售及分销费用,-1.266,-0.676,-0.92,-0.456,-1.022,-0.518,-1.635,-0.75
一般及行政费用,-20.345,-9.092,-22.05,-10.99,-22.552,-11.068,-13.656,-5.84
利息费用/融资成本,-0.008,-0.004,-0.01,-0.005,-0.011,-0.005,-0.001,-0.001
毛利,19.289,5.71,5.435,2.441,2.84,1.481,2.865,2.265
经营盈利,6.319,2.75,-20.203,-8.078,-22.198,-11.2,-12.847,-3.806
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
