报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,2523.94,1067.596,1926.502,902.186,1836.478,784.647,1812.781,863.999
除税前盈利/(亏损),536.796,229.179,437.392,167.679,443.147,181.426,381.716,160.376
税项,-109.187,-45.875,-91.4,-45.702,-108.5,-39.979,-85.241,-35.685
除税后盈利/(亏损),427.609,183.304,345.992,121.977,334.647,141.447,296.475,124.691
少数股东权益,13.161,6.644,11.415,8.998,9.764,3.973,1.687,0.929
股东应占盈利/(亏损),414.448,176.66,334.577,112.979,324.883,137.474,294.788,123.762
股息,,,,,,,,
除税及股息后盈利/(亏损),414.448,176.66,334.577,112.979,324.883,137.474,294.788,123.762
基本每股盈利(仙),20.050000,8.540000,16.180000,5.460000,15.710000,6.650000,16.600000,8.000000
摊薄每股盈利(仙),20.050000,8.540000,16.180000,5.460000,15.710000,6.650000,16.600000,8.000000
每股股息(仙),2.000000,--,1.600000,--,1.600000,--,--,--
销售成本,-1570.619,-645.265,-1103.173,-524.675,-962.607,-413.708,-1087.579,-553.105
折旧,-9.516,-4.201,-7.695,-3.731,-7.469,-3.666,-6.568,-3.215
销售及分销费用,-11.95,-5.654,-11.044,-4.993,-9.975,-4.704,-8.461,-3.338
一般及行政费用,-278.898,-135.572,-235.794,-105.436,-210.021,-83.762,-169.168,-64.324
利息费用/融资成本,-354.88,-155.908,-269.468,-131.378,-240.45,-119.354,-218.978,-96.376
毛利,953.321,422.331,823.329,377.511,873.871,370.939,725.202,310.894
经营盈利,536.796,229.179,437.392,167.679,443.147,181.426,381.716,160.376
应占联营公司盈利,43.73,36.309,28.076,2.359,4.899,3.171,5.561,3.705
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
