报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,249.605,505.981,241.815,631.932,298.491,578.81,269.551,466.02
除税前盈利/(亏损),27.212,50.403,33.713,89.235,29.205,80.255,16.782,11.553
税项,-5.567,-8.096,-6.494,-10.858,-5.774,-14.345,-3.505,-2.534
除税后盈利/(亏损),21.645,42.307,27.219,78.377,23.431,65.91,13.277,9.019
少数股东权益,,,,,,,,
股东应占盈利/(亏损),21.645,42.307,27.219,78.377,23.431,65.91,13.277,9.019
股息,6.006,24.024,9.009,51.051,9.009,30.03,6.006,9.009
除税及股息后盈利/(亏损),15.639,18.283,18.21,27.326,14.422,35.88,7.271,0.01
基本每股盈利(仙),3.600000,7.040000,4.500000,13.050000,7.800000,21.900000,4.400000,3.000000
摊薄每股盈利(仙),3.600000,7.040000,4.500000,13.050000,7.800000,21.900000,4.400000,3.000000
每股股息(仙),1.000000,4.000000,1.500000,10.000000,3.000000,10.000000,2.000000,3.000000
销售成本,-141.856,-294.542,-127.278,-363.975,-181.197,-349.798,-180.141,-299.113
折旧,-5.238,-10.665,-5.392,-11.869,-6.115,-12.123,-5.898,-12.234
销售及分销费用,-47.21,-97.091,-43.041,-93.696,-44.28,-87.347,-41.873,-84.851
一般及行政费用,-30.975,-69.679,-38.928,-88.481,-43.651,-66.631,-30.774,-69.312
利息费用/融资成本,-0.725,-1.005,-0.744,-0.872,-0.639,-1.27,-0.691,-1.494
毛利,107.749,211.439,114.537,267.957,117.294,229.012,89.41,166.907
经营盈利,27.937,50.789,34.457,89.68,29.844,81.434,17.473,13.015
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
