报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,11374.969,4667.61,9111.232,3781.289,9167.273,3904.642,8154.555,3343.405
除税前盈利/(亏损),145.162,53.461,654.804,272.869,869.52,351.963,758.139,301.671
税项,-41.25,-15.876,-124.93,-54.425,-166.259,-63.781,-132.123,-53.802
除税后盈利/(亏损),103.912,37.585,529.874,218.444,703.261,288.182,626.016,247.869
少数股东权益,,,-1.448,-0.971,,,,
股东应占盈利/(亏损),103.912,37.585,531.322,219.415,703.261,288.182,626.016,247.869
股息,,,110.636,,192.869,,172.024,
除税及股息后盈利/(亏损),103.912,37.585,420.686,219.415,510.392,288.182,453.992,247.869
基本每股盈利(仙),2.570000,0.930000,13.150000,5.380000,18.760000,8.260000,19.770000,8.060000
摊薄每股盈利(仙),2.570000,0.930000,13.120000,5.380000,18.670000,8.200000,19.770000,8.050000
每股股息(仙),--,--,2.772950,--,4.569180,1.971500,4.898930,1.980000
销售成本,-10051.1,-4146.559,-7753.184,-3189.45,-7685.477,-3290.579,-6883.326,-2813.71
折旧,-91.67,-44.69,-80.334,-40.422,-73.087,-32.585,-56.449,-24.953
销售及分销费用,-276.756,-113.481,-219.064,-97.012,-202.727,-74.576,-134.999,-65.721
一般及行政费用,-242.258,-105.894,-234.598,-113.735,-179.185,-86.433,-147.993,-65.286
利息费用/融资成本,-251.913,-120.807,-221.635,-111.648,-243.316,-124.391,-242.055,-112.343
毛利,1323.869,521.051,1358.048,591.839,1481.796,614.063,1271.229,529.695
经营盈利,145.162,53.461,654.804,272.869,869.52,351.963,758.139,301.671
应占联营公司盈利,1.324,0.308,-12.127,-15.941,-1.139,-0.446,-1.544,-1.76
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
