报告期,2017-10-31,2017-04-30,2016-10-31,2016-04-30,2015-10-31,2015-04-30,2014-10-31,2014-04-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,3978.751,1710.063,4142.724,2024.872,4216.164,1884.643,3833.383,1656.367
除税前盈利/(亏损),368.295,157.048,386.534,173.018,358.428,137.46,305.343,108.044
税项,-71.938,-30.306,-82.337,-42.21,-77.579,-30.554,-63.884,-24.577
除税后盈利/(亏损),296.357,126.742,304.197,130.808,280.849,106.906,241.459,83.467
少数股东权益,14.918,2.998,3.696,2.085,6.154,-2.278,0.965,-3.436
股东应占盈利/(亏损),281.439,123.744,300.501,128.723,274.695,109.184,240.494,86.903
股息,227.604,55.35,208.753,55.096,171.184,,127.89,
除税及股息后盈利/(亏损),53.835,68.394,91.748,73.627,103.511,109.184,112.604,86.903
基本每股盈利(仙),22.920000,10.090000,24.570000,10.540000,22.540000,8.970000,19.770000,7.150000
摊薄每股盈利(仙),22.860000,10.080000,24.540000,10.530000,22.500000,8.960000,19.720000,7.130000
每股股息(仙),18.500000,4.500000,17.000000,4.500000,14.000000,4.500000,10.500000,4.500000
销售成本,-2733.728,-1174.691,-2894.581,-1448.77,-3009.435,-1356.197,-2693.993,-1181.211
折旧,-45.943,-21.788,-46.073,-22.924,-50.055,-25.284,-49.331,-22.561
销售及分销费用,-487.614,-220.772,-490.486,-225.335,-479.189,-221.316,-457.935,-215.33
一般及行政费用,-466.656,-201.819,-465.811,-231.904,-465.787,-217.534,-456.327,-195.829
利息费用/融资成本,-4.642,-2.074,-0.831,-0.086,-1.055,-0.554,-2.361,-0.813
毛利,1245.023,535.372,1248.143,576.102,1206.729,528.446,1139.39,475.156
经营盈利,355.82,144.245,372.71,158.927,339.244,125.307,296.806,97.695
应占联营公司盈利,17.22,14.934,15.144,14.177,24.085,12.952,10.903,11.162
币种,港币,港币,港币,港币,港币,港币,港币,港币
