报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,41.611,81.701,40.752,91.644,49.464,96.683,49.132,93.508
除税前盈利/(亏损),365.139,635.758,310.352,364.548,119.623,479.213,107.542,681.515
税项,-5.586,-7.906,-3.08,-15.165,-8.999,-14.119,-7.48,-15.074
除税后盈利/(亏损),359.553,627.852,307.272,349.383,110.624,465.094,100.062,666.441
少数股东权益,,,,,,,,
股东应占盈利/(亏损),359.553,627.852,307.272,349.383,110.624,465.094,100.062,666.441
股息,49.839,135.924,49.839,108.739,27.185,104.208,27.185,127.13
除税及股息后盈利/(亏损),309.714,491.928,257.433,240.644,83.439,360.886,72.877,539.311
基本每股盈利(仙),794.000000,1386.000000,678.000000,771.000000,244.000000,1025.000000,220.000000,1462.000000
摊薄每股盈利(仙),794.000000,1386.000000,678.000000,771.000000,244.000000,1025.000000,220.000000,1462.000000
每股股息(仙),110.000000,300.000000,110.000000,240.000000,60.000000,230.000000,60.000000,280.000000
销售成本,--,--,--,--,--,--,--,--
折旧,-0.156,-0.3,-0.151,-0.283,-0.137,-0.238,-0.112,-0.207
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,--,--,-15.052,-21.867,-9.793,-9.525,-13.932,--
毛利,41.611,81.701,40.752,91.644,49.464,96.683,49.132,93.508
经营盈利,49.79,71.754,10.089,61.986,38.621,54.583,20.793,98.93
应占联营公司盈利,-0.087,-0.053,-0.028,-0.038,-0.02,-0.008,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
