报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,929.704,441.407,896.762,369.824,698.822,347.611,744.703,369.004
除税前盈利/(亏损),-47.898,-40.508,42.653,21.126,54.649,29.746,49.251,28.351
税项,5.491,4.682,0.525,-5.409,-11.59,-5.909,-7.263,-4.565
除税后盈利/(亏损),-42.407,-35.826,43.178,15.717,43.059,23.837,41.988,23.786
少数股东权益,-2.084,-1.999,-0.131,0.352,1.76,0.968,1.78,1.016
股东应占盈利/(亏损),-40.323,-33.827,43.309,15.365,41.299,22.869,40.208,22.77
股息,,,,,12.194,,11.997,
除税及股息后盈利/(亏损),-40.323,-33.827,43.309,15.365,29.105,22.869,28.211,22.77
基本每股盈利(仙),-5.000000,-4.200000,5.400000,1.900000,5.200000,2.900000,5.000000,2.800000
摊薄每股盈利(仙),-5.000000,-4.200000,5.400000,1.900000,5.200000,2.900000,5.000000,2.800000
每股股息(仙),--,--,--,--,1.508040,--,1.498910,--
销售成本,-784.314,-383.996,-727.132,-300.301,-551.765,-274.003,-570.72,-285.391
折旧,-74.676,-36.265,-61.968,-27.67,-53.252,-25.686,-45.495,-21.912
销售及分销费用,-48.908,-22.791,-43.489,-16.337,-33.735,-16.03,-43.34,-20.253
一般及行政费用,-115.405,-61.743,-76.487,-29.512,-54.773,-25.388,-73.224,-32.396
利息费用/融资成本,-32.754,-15.215,-18.838,-7.505,-14.558,-6.967,-15.881,-8.774
毛利,145.39,57.411,169.63,69.523,147.057,73.608,173.983,83.613
经营盈利,-15.144,-25.293,61.491,28.631,69.207,36.713,65.132,37.125
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
