报告期,2017-12-31,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31
报表类型,年报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,40822.357,17022.807,8479.735,33361.25,23674.88,14226.635,7357.587,34016.833
除税前盈利/(亏损),933.164,181.296,89.249,201.206,165.753,115.894,92.535,37.179
税项,-136.303,-37.418,-11.732,-24.428,-28.765,-28.098,-16.435,-27.039
除税后盈利/(亏损),796.861,143.878,77.517,176.778,136.988,87.796,76.1,10.14
少数股东权益,-17.778,-7.184,-3.881,-5.986,-9.901,-6.898,2.22,-15.671
股东应占盈利/(亏损),814.639,151.062,81.398,182.764,146.889,94.694,73.88,25.811
股息,416.491,67.986,,,,,,
除税及股息后盈利/(亏损),398.148,83.076,81.398,182.764,146.889,94.694,73.88,25.811
基本每股盈利(仙),47.430000,9.120000,4.920000,11.780000,9.680000,6.540000,5.550000,1.940000
摊薄每股盈利(仙),46.550000,8.930000,4.810000,11.350000,9.290000,6.250000,5.280000,1.900000
每股股息(仙),18.970000,3.900000,--,--,--,--,--,--
销售成本,-34521.113,-14396.67,-7144.627,-27545.525,-19625.57,-11756.603,-5974.464,-28263.811
折旧,-222.708,-111.905,--,-236.297,--,-119.427,--,-250.878
销售及分销费用,-4057.165,-1773.403,-943.846,-3929.459,-2842.17,-1726.845,-931.413,-4032.14
一般及行政费用,-1281.132,-567.327,-258.286,-1133.253,-810.934,-535.595,-294.721,-1360.303
利息费用/融资成本,-229.175,-52.025,-18.633,-93.102,-61.798,-46.7,-28.121,-185.692
毛利,6301.244,2626.137,1335.108,5815.725,4049.31,2470.032,1383.123,5753.022
经营盈利,1050.192,198.16,89.249,295.761,248.397,176.564,92.535,284.665
应占联营公司盈利,119.615,47.607,13.235,34.694,9.618,6.502,0.404,-17.458
币种,港币,港币,港币,港币,港币,港币,港币,港币
