报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,41.401,318.529,93.527,74.264,52.564,185.052,97.89,65.867
除税前盈利/(亏损),2.43,104.842,-20.598,-6.513,6.904,-34.148,-35.26,-26.428
税项,-1.561,-52.42,-7.64,-5.413,-2.998,-12.499,-3.258,-0.805
除税后盈利/(亏损),0.869,52.422,-28.238,-11.926,3.906,-46.647,-38.518,-27.233
少数股东权益,,,,,,,,
股东应占盈利/(亏损),0.869,52.422,-28.238,-11.926,3.906,-46.647,-38.518,-27.233
股息,,,,,,,,
除税及股息后盈利/(亏损),0.869,52.422,-28.238,-11.926,3.906,-46.647,-38.518,-27.233
基本每股盈利(仙),0.090000,5.350000,-2.900000,-1.200000,0.400000,-0.529000,-5.200000,-3.700000
摊薄每股盈利(仙),0.090000,5.250000,-2.900000,-1.200000,0.400000,-0.529000,-5.200000,-3.700000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-26.849,-199.026,-76.893,-54.787,-31.364,-120.727,-71.28,-47.913
折旧,--,-24.179,--,--,--,-19.828,--,--
销售及分销费用,-3.617,-22.592,-15.37,-10.391,-6.199,-25.702,-15.534,-10.749
一般及行政费用,-11.56,-47.072,-33.522,-21.05,-9.417,-56.545,-32.703,-23.548
利息费用/融资成本,-3.26,-14.682,-13.605,-10.09,-5.025,-41.14,-30.397,-19.904
毛利,14.552,119.503,16.634,19.477,21.2,64.325,26.61,17.954
经营盈利,5.69,119.524,-6.993,3.577,11.929,6.992,-4.863,-6.524
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
