报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,4444.039,2247.475,4192.723,2212.402,4167.905,2203.395,4276.284,2224.049
除税前盈利/(亏损),531.262,348.481,496.428,348.711,695.607,505.036,920.267,596.973
税项,-192.767,-121.881,-174.041,-109.843,-205.401,-147.187,-274.696,-163.38
除税后盈利/(亏损),338.495,226.6,322.387,238.868,490.206,357.849,645.571,433.593
少数股东权益,-1.524,-0.777,-2.671,-0.506,9.918,7.696,11.506,7.75
股东应占盈利/(亏损),340.019,227.377,325.058,239.374,480.288,350.153,634.065,425.843
股息,147.53,58.813,164.57,61.238,222.867,80.535,330.518,156.274
除税及股息后盈利/(亏损),192.489,168.564,160.488,178.136,257.421,269.618,303.547,269.569
基本每股盈利(仙),15.000000,10.000000,14.000000,10.000000,20.000000,14.000000,26.000000,17.000000
摊薄每股盈利(仙),15.000000,10.000000,14.000000,10.000000,20.000000,14.000000,26.000000,17.000000
每股股息(仙),8.000000,3.000000,8.000000,2.564100,9.018600,3.154400,13.450100,6.350400
销售成本,-2600.439,-1303.162,-2480.538,-1293.124,-2413.998,-1254.519,-2439.392,-1235.043
折旧,-451.382,-222.627,-409.934,-205.482,-330.484,-164.736,-318.062,-157.273
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-65.751,-28.582,-75.282,-41.766,-33.768,-8.254,-49.201,-29.421
毛利,1843.6,944.313,1712.185,919.278,1753.907,948.876,1836.892,989.006
经营盈利,531.262,348.481,496.428,348.711,695.607,505.036,920.267,596.973
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
