报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,0.136,48.827,19.54,10.126,9.788,60.281,53.024,34.038
除税前盈利/(亏损),-5.53,-18.392,-8.104,-6.18,-2.133,-19.44,-16.183,-11.958
税项,,-0.181,-0.085,-0.083,-0.083,16.528,-0.537,-0.458
除税后盈利/(亏损),-5.53,-18.573,-8.189,-6.263,-2.216,-2.912,-16.72,-12.416
少数股东权益,-0.061,-0.644,-0.389,-0.38,-0.141,-0.609,-0.263,-0.212
股东应占盈利/(亏损),-5.469,-17.929,-7.8,-5.883,-2.075,-2.303,-16.457,-12.204
股息,,,,,,,,
除税及股息后盈利/(亏损),-5.469,-17.929,-7.8,-5.883,-2.075,-2.303,-16.457,-12.204
基本每股盈利(仙),-0.230000,-0.570000,-0.250000,-0.190000,-0.070000,-0.070000,-0.520000,-0.390000
摊薄每股盈利(仙),-0.230000,-0.570000,-0.250000,-0.190000,-0.070000,-0.070000,-0.520000,-0.390000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,-46.485,-17.823,-9.116,-9.116,-56.336,-49.615,-31.839
折旧,--,-0.106,-0.079,-0.049,-0.021,-0.116,-0.096,-0.065
销售及分销费用,-0.03,-1.829,--,--,--,--,--,--
一般及行政费用,-6.959,-24.432,--,--,--,--,--,--
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,0.136,2.342,1.717,1.01,0.672,3.945,3.409,2.199
经营盈利,-5.53,-18.392,-8.104,-6.18,-2.133,-19.44,-16.183,-11.958
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
