报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,1637.877,3482.894,1859.477,3928.217,1693.019,4326.486,2151.137,4237.425
除税前盈利/(亏损),650.729,1409.112,686.497,1832.915,760.29,2386.247,1204.424,2417.245
税项,-146.75,-294.573,-139.806,-365.38,-187.318,-391.054,-214.937,-420.381
除税后盈利/(亏损),503.979,1114.539,546.691,1467.535,572.972,1995.193,989.487,1996.864
少数股东权益,47.085,49.115,-11.062,17.285,7.632,8.609,5.474,19.539
股东应占盈利/(亏损),456.894,1065.424,557.753,1450.25,565.34,1986.584,984.013,1977.325
股息,422.514,607.028,,,,984.689,984.689,901.253
除税及股息后盈利/(亏损),34.38,458.396,557.753,1450.25,565.34,1001.895,-0.676,1076.072
基本每股盈利(仙),14.700000,34.290000,17.950000,46.690000,18.200000,64.020000,31.720000,63.760000
摊薄每股盈利(仙),14.700000,34.290000,17.950000,46.660000,18.180000,63.930000,31.680000,63.720000
每股股息(仙),16.000000,22.000000,--,--,--,31.720000,31.720000,29.050000
销售成本,-570.586,-1212.071,-648.634,-1223.041,-521.283,-1301.169,-659.771,-1239.306
折旧,-53.308,-113.352,-66.391,-159.852,-65.063,-151.144,-61.964,-143.555
销售及分销费用,-103.511,-255.589,-154.069,-253.346,-118.603,-204.65,-94.26,-169.936
一般及行政费用,-422.257,-915.238,-533.141,-901.154,-389.539,-763.727,-352.363,-655.51
利息费用/融资成本,-10.895,-4.793,-2.605,-12.558,-6.948,-13.988,-6.49,-11.997
毛利,1067.291,2270.823,1210.843,2705.176,1171.736,3025.317,1491.366,2998.119
经营盈利,605.259,1339.522,662.555,1748.103,733.809,2320.145,1180.574,2377.244
应占联营公司盈利,1.639,17.243,1.97,11.397,-1.239,-3.005,0.23,-2.354
币种,人民币,人民币,港币,港币,港币,港币,港币,港币
