报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,23.223,120.973,79.275,59.919,25.254,58.45,39.467,23.088
除税前盈利/(亏损),-2.531,-38.281,-23.753,-13.771,-9.572,-59.376,-43.188,-33.773
税项,-0.929,-1.74,-2.521,-2.759,-0.045,-1.47,-0.176,-0.258
除税后盈利/(亏损),-3.46,-40.021,-26.274,-16.53,-9.617,-60.846,-43.364,-34.031
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-3.46,-40.021,-26.274,-16.53,-9.617,-60.846,-43.364,-34.031
股息,,,,,,,,
除税及股息后盈利/(亏损),-3.46,-40.021,-26.274,-16.53,-9.617,-60.846,-43.364,-34.031
基本每股盈利(仙),-1.000000,-15.000000,-10.000000,-6.000000,-4.000000,-24.000000,-17.000000,-13.000000
摊薄每股盈利(仙),-1.000000,-15.000000,-10.000000,-6.000000,-4.000000,-24.000000,-17.000000,-13.000000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-16.507,-105.858,-76.193,-51.144,-23.759,-87.045,-64.203,-42.185
折旧,--,-33.719,--,-20.538,--,-38.511,--,-18.723
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-2.377,-9.181,-7.07,-4.619,-2.385,-7.888,-5.51,-3.468
利息费用/融资成本,-6.006,-22.958,-16.708,-11.169,-5.715,-22.314,-16.91,-10.845
毛利,6.716,15.115,3.082,8.775,1.495,-28.595,-24.736,-19.097
经营盈利,2.877,-16.774,-7.985,-3.27,-4.127,-38.107,-26.714,-23.563
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,美元,美元,美元,美元,美元,美元,美元,美元
