报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,142.174,71.688,153.39,78.913,189.208,81.495,94.414,87.494
除税前盈利/(亏损),86.556,21.629,257.436,201.201,152.888,130.454,120.018,71.853
税项,-17.411,-7.763,-87.188,-57.44,-22.212,-13.307,-22.271,-10.236
除税后盈利/(亏损),69.145,13.866,170.248,143.761,130.676,117.147,97.747,61.617
少数股东权益,-1.277,0.27,34.034,26.056,8.166,4.531,9.454,4.65
股东应占盈利/(亏损),70.422,13.596,136.214,117.705,122.51,112.616,88.293,56.967
股息,,,,,,,1793.628,
除税及股息后盈利/(亏损),70.422,13.596,136.214,117.705,122.51,112.616,-1705.335,56.967
基本每股盈利(仙),0.440000,0.080000,0.900000,0.840000,1.210000,1.190000,0.980000,0.640000
摊薄每股盈利(仙),0.440000,0.080000,0.900000,0.840000,1.210000,1.190000,0.980000,0.640000
每股股息(仙),--,--,--,--,--,--,20.000000,20.000000
销售成本,-9.406,-4.248,-10.246,-6.178,-18.446,-8.581,-16.955,-8.451
折旧,-3.438,-1.667,-3.144,-1.546,-2.053,-0.571,-0.574,-0.271
销售及分销费用,-2.425,-1.034,-1.798,-0.633,-4.09,-2.866,-1.793,-0.658
一般及行政费用,-73.407,-36.674,-73.052,-33.597,-90.724,-16.534,-27.437,-13.972
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,132.768,67.44,143.144,72.735,170.762,72.914,77.459,79.043
经营盈利,86.556,21.629,257.436,201.201,152.888,130.454,120.018,71.853
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
