报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,78.964,36.294,100.317,48.009,145.462,79.67,85.183,43.205
除税前盈利/(亏损),-50.891,-4.207,18.522,7.996,36.229,22.599,22.136,7.31
税项,-9.856,-2.166,-7.029,-3.543,3.92,-5.598,-10.861,-6.035
除税后盈利/(亏损),-60.747,-6.373,11.493,4.453,40.149,17.001,11.275,1.275
少数股东权益,0.327,-0.133,1.15,0.216,0.643,0.56,2.008,1.125
股东应占盈利/(亏损),-61.074,-6.24,10.343,4.237,39.506,16.441,9.267,0.15
股息,,,,,28.56,,30,
除税及股息后盈利/(亏损),-61.074,-6.24,10.343,4.237,10.946,16.441,-20.733,0.15
基本每股盈利(仙),-5.500000,-0.560000,1.050000,0.450000,4.370000,1.930000,1.420000,0.030000
摊薄每股盈利(仙),-5.500000,-0.560000,1.050000,0.450000,4.370000,1.930000,1.420000,0.030000
每股股息(仙),--,--,--,--,3.000000,2.000000,5.000000,--
销售成本,-74.12,-32.546,-66.011,-32.626,-95.035,-53.083,-37.225,-17.129
折旧,-12.402,-6.196,-2.513,--,-0.472,-0.228,-0.434,-0.198
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-24.71,-10.643,-25.172,-11.807,-18.269,-6.864,-30.802,-18.526
利息费用/融资成本,-1.449,-0.767,-1.969,-1.06,-1.247,-0.555,-1.16,-0.413
毛利,4.844,3.748,34.306,15.383,50.427,26.587,47.958,26.076
经营盈利,-50.891,-4.207,18.522,7.996,36.229,22.599,22.136,7.31
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
