报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,4107.577,8715.412,5372.304,18355.611,10228.29,18658.836,8672.739,13244.4
除税前盈利/(亏损),417.765,843.199,485.91,962.392,486.05,1130.537,563.58,662.598
税项,-93.455,-177.431,-96.576,-174.982,-86.856,-195.318,-96.344,-130.583
除税后盈利/(亏损),324.31,665.768,389.334,787.41,399.194,935.219,467.236,532.015
少数股东权益,-3.807,-6.334,-4.065,-9.74,-3.533,-0.16,0.947,-5.095
股东应占盈利/(亏损),328.117,672.102,393.399,797.15,402.727,935.379,466.289,537.11
股息,201.813,658.919,294.13,643.511,286.722,633.905,282.693,322.61
除税及股息后盈利/(亏损),126.304,13.183,99.269,153.639,116.005,301.474,183.596,214.5
基本每股盈利(仙),29.800000,61.700000,36.400000,74.900000,38.000000,89.200000,44.600000,51.700000
摊薄每股盈利(仙),29.800000,61.700000,36.400000,74.800000,38.000000,89.100000,44.600000,51.600000
每股股息(仙),18.000000,60.000000,27.000000,60.000000,27.000000,60.000000,27.000000,31.000000
销售成本,-1547.406,-3503.986,-2655.218,-12794.787,-7403.82,-12707.801,-5675.402,-7742.69
折旧,-324.65,-669.931,-341.408,-679.89,-338.771,-705.652,-358.677,-684.471
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-64.259,-137.22,-69.701,-202.239,-127.693,-174.921,-91.589,-201.887
毛利,2560.171,5211.426,2717.086,5560.824,2824.47,5951.035,2997.337,5501.71
经营盈利,452.835,928.645,527.364,1104.378,586.534,1243.837,622.804,807.399
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
