报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
非流动资产,173.707,181.881,111.58,115.682,120.767,15.361,16.613,17.339
流动资产,1356.423,1255.784,810.436,580.536,612.476,650.234,449.945,391.813
流动负债,1093.86,1011.099,562.655,342.328,376.981,323.342,198.116,143.563
净流动资产/(负债),262.563,244.685,247.781,238.208,235.495,326.892,251.829,248.25
非流动负债,8.683,13.659,4.113,3.103,2.506,1.329,1.005,0.837
少数股东权益 - (借)/贷,,,,,,,,
净资产/(负债),427.587,412.907,355.248,350.787,353.756,340.924,267.437,264.752
已发行股本,3.868,3.868,3.868,3.868,3.868,3.868,3.224,3.218
储备,423.719,409.039,351.38,346.919,349.888,337.056,264.213,261.534
股东权益/(亏损),427.587,412.907,355.248,350.787,353.756,340.924,267.437,264.752
无形资产(非流动资产),0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978
物业、厂房及设备(非流动资产),171.603,179.857,5.972,9.834,119.18,13.736,14.992,15.718
附属公司权益(非流动资产),--,--,--,--,--,--,--,--
联营公司权益 (非流动资产),,,,,,,,
其他投资(非流动资产),,,,,,,,
应收账款(流动资产),258.204,327.666,142.984,109.518,205.946,130.776,133.096,137.841
存货(流动资产),65.765,31.545,33.855,26.188,35.23,130.19,39.218,35.429
现金及银行结存(流动资产),20.323,113.724,54.668,34.999,30.948,59.509,228.063,164.591
应付帐款(流动负债),279.573,380.698,196.836,87.989,191.746,120.97,181.265,131.886
银行贷款(流动负债),210.848,225.832,200.112,162.63,137.267,138.154,--,--
非流动银行贷款,--,--,--,--,--,--,--,--
总资产,1530.13,1437.665,922.016,696.218,733.243,665.595,466.558,409.152
总负债,1102.543,1024.758,566.768,345.431,379.487,324.671,199.121,144.4
股份数目(香港),1547258704股,1547258704股,773629352股,773629352股,773629352股,386814676股,322445564股,321845564股
币种,港币,港币,港币,港币,港币,港币,港币,港币
