报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,20043.116,9142.144,13971.204,5420.698,8534.531,3769.079,6355.12,2943.765
除税前盈利/(亏损),5428.199,2622.744,4098.723,1768.5,3118.801,1469.6,2299.033,1079.836
税项,-1376.352,-624.014,-1062.15,-470.582,-783.275,-366.675,-533.99,-242.617
除税后盈利/(亏损),4051.847,1998.73,3036.573,1297.918,2335.526,1102.925,1765.043,837.219
少数股东权益,541.857,203.162,251.71,89.006,250.638,102.77,61.896,35.353
股东应占盈利/(亏损),3509.99,1795.568,2784.863,1208.912,2084.888,1000.155,1703.147,801.866
股息,1075.852,537.925,918.956,336.204,829.486,291.441,493.209,224.186
除税及股息后盈利/(亏损),2434.138,1257.643,1865.907,872.708,1255.402,708.714,1209.938,577.68
基本每股盈利(仙),78.300000,40.060000,62.120000,26.960000,46.500000,22.310000,37.990000,17.880000
摊薄每股盈利(仙),78.300000,40.060000,62.120000,26.960000,46.500000,22.310000,37.990000,17.880000
每股股息(仙),24.000000,12.000000,20.500000,7.500000,18.500000,6.500000,11.000000,5.000000
销售成本,-12910.601,-5834.496,-8661.638,-3167.603,-4625.701,-1971.592,-3386.56,-1592.231
折旧,-218.828,-102.759,-163.428,-68.597,-90.547,-40.613,-79.481,-36.964
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-1438.464,-570.43,-1059.294,-412.881,-768.4,-307.238,-539.601,-208.06
利息费用/融资成本,-938.28,-410.543,-639.584,-300.291,-451.759,-224.163,-380.775,-170.533
毛利,7132.515,3307.648,5309.566,2253.095,3908.83,1797.487,2968.56,1351.534
经营盈利,6306.219,3005.492,4675.413,2045.033,3576.466,1693.865,2680.443,1250.369
应占联营公司盈利,-1.372,-0.585,-0.479,0.071,0.14,0.175,-0.041,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
