报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,5113.434,2310.791,5396.615,2534.584,5295.117,2390.619,4777.648,2134.975
除税前盈利/(亏损),670.712,466.977,865.583,576.507,893.178,489.048,770.334,412.953
税项,-224.36,-131.266,-292.608,-172.653,-256.607,-144.58,-284.338,-128.364
除税后盈利/(亏损),446.352,335.711,572.975,403.854,636.571,344.468,485.996,284.589
少数股东权益,38.213,25.403,45.125,23.788,13.969,0.942,7.991,0.365
股东应占盈利/(亏损),408.139,310.308,527.85,380.066,622.602,343.526,478.005,284.224
股息,413.859,162.686,318.94,199.275,371.907,178.603,285.761,146.755
除税及股息后盈利/(亏损),-5.72,147.622,208.91,180.791,250.695,164.923,192.244,137.469
基本每股盈利(仙),18.810000,13.980000,23.890000,17.250000,28.970000,15.860000,21.950000,13.050000
摊薄每股盈利(仙),18.370000,13.940000,23.730000,17.120000,28.780000,15.790000,21.770000,12.940000
每股股息(仙),23.000000,8.500000,14.330000,9.000000,17.000000,8.200000,13.100000,6.700000
销售成本,-2868.947,-1295.208,-3065.309,-1436.072,-3058.434,-1391.259,-2830.73,-1272.851
折旧,-58.495,-26.252,-53.008,-25.759,-51.61,-27.283,-40.269,-17.422
销售及分销费用,-911.447,-385.286,-850.815,-320.434,-982.584,-397.857,-798.619,-327.555
一般及行政费用,-766.844,-246.92,-662.13,-242.48,-478.07,-176.119,-488.391,-185.176
利息费用/融资成本,-53.8,-12.149,-51.441,-6.843,-27.838,-11.537,-38.352,-12.843
毛利,2244.487,1015.583,2331.306,1098.512,2236.683,999.36,1946.918,862.124
经营盈利,724.512,479.126,917.024,583.35,921.016,500.585,808.686,425.796
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
