报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,178.575,1.095,6.257,2.347,3.843,2.114,3.368,1.23
除税前盈利/(亏损),308.514,-6.612,108.706,-20.929,1226.036,-18.713,-69.129,-47.1
税项,-76.552,0.433,-37.534,0.749,-303.5,,,
除税后盈利/(亏损),231.962,-6.179,71.172,-20.18,922.536,-18.713,-69.129,-47.1
少数股东权益,103.983,-0.903,52.006,-1.813,464.616,-3.107,-3.274,0.009
股东应占盈利/(亏损),127.979,-5.276,19.166,-18.367,457.92,-15.606,-65.855,-47.109
股息,,,,,,,,
除税及股息后盈利/(亏损),127.979,-5.276,19.166,-18.367,457.92,-15.606,-65.855,-47.109
基本每股盈利(仙),9.540000,-0.440000,1.970000,-1.910000,50.680000,-1.830000,-8.890000,-6.590000
摊薄每股盈利(仙),7.100000,--,1.970000,--,50.680000,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-169.868,-0.005,-4.189,-1.017,-1.946,-0.925,-0.823,-0.086
折旧,-0.257,-0.193,-1.161,--,-2.818,-1.117,-0.381,-0.2
销售及分销费用,-0.461,-0.276,-0.85,-0.305,-0.254,-0.011,-0.517,-0.041
一般及行政费用,-28.23,-11.678,-41.509,-21.26,-34.228,-18.652,-60.776,-41.94
利息费用/融资成本,-6.111,-0.846,-2.006,-0.71,-2.117,-1.871,-6.091,-3.269
毛利,8.707,1.09,2.068,1.33,1.897,1.189,2.545,1.144
经营盈利,311.058,-10.824,110.712,-20.219,1227.521,-17.235,-58.269,-40.631
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
