报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,1885.653,3313.992,2449.904,1684.276,676.963,750.877,413.132,688.617
除税前盈利/(亏损),66.241,134.548,39.441,32.124,-396.833,422.714,20.282,149.299
税项,-48.775,-91.147,-12.938,-62.122,-8.078,-145.562,-5.246,-25.206
除税后盈利/(亏损),25.238,43.401,26.503,-29.998,-404.911,277.152,15.036,124.093
少数股东权益,3.407,20.684,19.432,-62.652,-15.781,34.962,-0.031,0.25
股东应占盈利/(亏损),21.831,22.717,7.071,32.654,-389.13,242.19,15.067,123.843
股息,,,,,,97.033,,
除税及股息后盈利/(亏损),21.831,22.717,7.071,32.654,-389.13,145.157,15.067,123.843
基本每股盈利(仙),0.360000,0.380000,0.120000,0.870000,-11.010000,8.920000,0.570000,4.640000
摊薄每股盈利(仙),--,0.380000,--,0.870000,--,8.920000,--,4.640000
每股股息(仙),--,--,--,--,--,2.480000,--,--
销售成本,-1700.127,-2836.682,-2172.696,-1409.348,-528.582,-581.356,-332.784,-557.621
折旧,-45.998,-90.31,-28.779,-47.83,-21.36,-40.709,-19.825,-38.752
销售及分销费用,-66.368,-84.62,-43.119,-53.595,-25.322,-48.862,-24.266,-48.84
一般及行政费用,-140.362,-309.559,-144.122,-231.148,-108.549,-107.24,-46.626,-83.608
利息费用/融资成本,-127.999,-110.535,-50.697,-264.745,-103.752,-14.776,-1.486,-3.092
毛利,185.526,477.31,277.208,274.928,148.381,169.521,80.348,130.996
经营盈利,66.241,134.548,39.441,32.124,-396.833,422.714,20.282,152.279
应占联营公司盈利,3.262,6.028,2.213,3.814,0.203,--,--,--
币种,人民币,人民币,港币,港币,港币,港币,港币,港币
