报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,2999.97273,1214.85571,3246.906008,1593.61785,275.308719,257.105209,222.255924,17.166563
除税前盈利/(亏损),-1.541138,30.208498,-19.388718,53.79691,-4.715966,-9.038689,-46.033127,-10.618007
税项,-6.69727,-1.406752,-12.015954,-9.27572,-2.862369,-0.265171,-3.551925,
除税后盈利/(亏损),-8.238408,28.801746,-16.629865,44.52119,-7.578335,-9.30386,-49.585052,-10.618007
少数股东权益,-3.793086,,,,,,,
股东应占盈利/(亏损),-4.445322,28.801746,-16.629865,44.52119,-7.578335,-9.30386,-49.585052,-10.618007
股息,,,,,,,,
除税及股息后盈利/(亏损),-4.445322,28.801746,-16.629865,44.52119,-7.578335,-9.30386,-49.585052,-10.618007
基本每股盈利(仙),-0.070000,0.440000,-0.260000,0.690000,-0.140000,-0.200000,-1.800000,-0.470000
摊薄每股盈利(仙),-0.170000,-0.010000,-0.260000,0.530000,-0.140000,-0.200000,-1.800000,-0.470000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-2883.058592,-1173.698792,-3114.87126,-1523.962455,-251.468283,-241.818524,-205.345437,-11.379991
折旧,-9.789189,-4.609315,-11.54027,-5.968559,-12.137073,-5.417691,-3.351508,-1.242319
销售及分销费用,-2.835466,-1.378657,-2.488228,-1.17158,-6.526902,-4.93686,-14.613513,-5.796371
一般及行政费用,-62.509453,-25.367877,-34.824382,-17.432475,-39.680435,-21.245644,-25.413974,-7.985243
利息费用/融资成本,-74.417626,-29.110596,-33.677555,-6.137393,-1.900535,-1.233488,-0.118608,-0.058863
毛利,116.914138,41.156918,132.034748,69.655395,23.840436,15.286685,16.910487,5.786572
经营盈利,-1.541138,30.208498,-19.388718,53.79691,-4.715966,-9.038689,-46.033127,-10.618007
应占联营公司盈利,-16.864899,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
