报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,236.91,157.053,77.54,323.154,254.469,177.859,88.37,426.249
除税前盈利/(亏损),-57.955,-36.827,8.101,-50.808,-33.887,-21.796,-17.314,-114.345
税项,-0.999,-0.839,-0.689,-0.182,-0.099,-0.099,,1.43
除税后盈利/(亏损),-58.954,-37.666,7.412,-50.99,-33.986,-21.895,-17.314,-112.915
少数股东权益,-11.418,-7.275,-2.985,-0.098,-0.049,-0.029,-0.061,-0.083
股东应占盈利/(亏损),-47.536,-30.391,10.397,-50.892,-33.937,-21.866,-17.253,-112.832
股息,,,,,,,,
除税及股息后盈利/(亏损),-47.536,-30.391,10.397,-50.892,-33.937,-21.866,-17.253,-112.832
基本每股盈利(仙),-1.710000,-1.090000,0.370000,-2.410000,-1.750000,-1.220000,-1.020000,-16.310000
摊薄每股盈利(仙),-1.710000,-1.090000,0.370000,-2.410000,-1.750000,-1.220000,-1.020000,-16.310000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-164.754,-106.782,-50.99,-216.369,-166.139,-112.773,-57.515,-274.43
折旧,-1.686,-1.078,-0.452,-1.127,-1.148,-0.75,-0.33,-1.946
销售及分销费用,-44.532,-30.877,-15.633,-80.135,-63.457,-46.952,-24.289,-123.65
一般及行政费用,-80.906,-53.42,-17.35,-81.557,-61.722,-40.548,-24.247,-140.104
利息费用/融资成本,-7.654,-3.639,-1.07,-0.349,-0.318,-0.254,-0.066,-7.23
毛利,72.156,50.271,26.55,106.785,88.33,65.086,30.855,151.819
经营盈利,-57.955,-36.827,8.101,-50.808,-33.887,-21.796,-17.314,-114.345
应占联营公司盈利,0.35,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
