报告期,2018-03-31,2017-12-31,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2016-03-31,2015-12-31
报表类型,一季报,年报,中报,一季报,年报,中报,一季报,年报
营业额,831.044,3101.175,1544.278,793.085,2914.18,1324.533,634.312,2236.415
除税前盈利/(亏损),43.038,128.269,101.187,65.015,309.882,147.288,52.5,230.864
税项,-15.958,-1.846,-3.658,-0.802,6.552,-1.035,-0.738,-8.541
除税后盈利/(亏损),27.08,126.423,97.529,64.213,316.434,146.253,51.762,222.323
少数股东权益,-2.297,-53.256,-8.533,-5.578,-60.196,-12.808,-9.656,-31.088
股东应占盈利/(亏损),29.377,179.679,106.062,69.791,376.63,159.061,61.418,253.411
股息,,,,,,,,
除税及股息后盈利/(亏损),29.377,179.679,106.062,69.791,376.63,159.061,61.418,253.411
基本每股盈利(仙),1.000000,4.000000,2.000000,2.000000,9.000000,,,1.000000
摊薄每股盈利(仙),1.000000,4.000000,2.000000,1.000000,8.000000,--,--,1.000000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-610.868,-2360.431,-1129.327,-572.266,-2064.499,-952.967,-480.56,-1553.795
折旧,-268.516,-906.034,-443.4,-235.4,-673.161,-301.558,-159.684,-473.008
销售及分销费用,-8.513,-35.796,-19.816,-10.375,-35.034,-17.938,-9.71,-41.876
一般及行政费用,-51.506,-197.899,-93.593,-39.394,-157.371,-60.988,-27.492,-213.177
利息费用/融资成本,--,-18.021,-21.507,--,-23.037,-12.548,--,-12.218
毛利,220.176,740.744,414.951,220.819,849.681,371.566,153.752,682.62
经营盈利,42.262,124.895,99.018,77.386,339.206,181.556,66.136,222.004
应占联营公司盈利,--,--,--,--,--,--,--,-13.383
币种,美元,美元,美元,美元,美元,美元,美元,美元
