报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,751.801,338.685,559.632,283.254,658.797,327.481,817.708,386.04
除税前盈利/(亏损),34.704,22.787,23.805,4.732,15.523,9.546,33.634,23.354
税项,-14.018,-6.728,-6.578,-3.226,-5.51,-3.374,-0.241,-2.257
除税后盈利/(亏损),20.686,16.059,17.227,1.506,10.013,6.172,33.393,21.097
少数股东权益,5.47,2.498,1.359,,,,,
股东应占盈利/(亏损),15.216,13.561,15.868,1.506,10.013,6.172,33.393,21.097
股息,18.623,,,,,,16.5,8.25
除税及股息后盈利/(亏损),-3.407,13.561,15.868,1.506,10.013,6.172,16.893,12.847
基本每股盈利(仙),1.610000,1.640000,1.920000,0.200000,1.200000,0.700000,4.000000,2.600000
摊薄每股盈利(仙),1.610000,--,--,--,--,--,--,--
每股股息(仙),1.500000,--,--,--,--,--,2.000000,1.000000
销售成本,-404.485,-176.847,-386.25,-187.561,-465.284,-234.671,-661.015,-310.931
折旧,-20.768,-10.727,-19.4,-8.532,-14.322,-7.047,-11.847,-5.587
销售及分销费用,-219.004,-103.957,-60.195,-34.101,-58.015,-24.313,-36.202,-13.839
一般及行政费用,-97.666,-45.651,-132.424,-62.718,-121.686,-60.33,-94.727,-40.501
利息费用/融资成本,-9.533,-7.551,-6.565,-3.243,-1.724,-0.221,-0.587,-0.16
毛利,347.316,161.838,173.382,95.693,193.513,92.81,156.693,75.109
经营盈利,46.484,22.787,23.805,4.732,15.523,9.546,33.634,23.354
应占联营公司盈利,-2.45,-0.648,-0.224,--,--,--,--,--
币种,人民币,人民币,港币,港币,港币,港币,港币,港币
