报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,1171.01,1868.279,300.87,2201.494,228.965,745.611,362.044,2578.071
除税前盈利/(亏损),221.668,1367.148,123.088,1711.216,541.338,281.361,172.946,871.302
税项,-4.398,-21.387,0.222,-53.948,-7.36,-16.308,-4.214,-52.04
除税后盈利/(亏损),217.27,1345.761,123.31,1657.268,533.978,265.053,168.732,819.262
少数股东权益,3.276,-0.973,-1.032,12.246,8.047,2.117,0.11,3.773
股东应占盈利/(亏损),213.994,1346.734,124.342,1645.022,525.931,262.936,168.622,815.489
股息,,162.601,,198.032,,66.068,,104.732
除税及股息后盈利/(亏损),213.994,1184.133,124.342,1446.99,525.931,196.868,168.622,710.757
基本每股盈利(仙),2.130000,13.420000,1.240000,15.830000,5.020000,2.650000,1.800000,8.570000
摊薄每股盈利(仙),--,--,--,--,--,2.650000,--,8.570000
每股股息(仙),--,1.620000,--,1.973000,--,0.630000,--,1.140000
销售成本,-962.235,-1266.931,-77.521,-1029.524,-99.078,-385.167,-248.011,-1638.518
折旧,-9.075,-37.057,-19.694,-45.595,-18.427,-35.876,-17.321,-55.442
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-83.335,-274.506,-79.697,-214.268,-102.248,-152.307,-70.902,-178.518
利息费用/融资成本,-143.257,-243.084,-98.729,-138.609,-70.195,-122.089,-61.747,-124.802
毛利,208.775,601.348,223.349,1171.97,129.887,360.444,114.033,939.553
经营盈利,221.668,1367.148,123.088,1711.216,541.338,281.361,172.946,871.302
应占联营公司盈利,-3.076,4.297,0.012,1.085,1.063,57.737,60.89,7.424
币种,港币,港币,港币,港币,港币,港币,港币,港币
