报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,476.364,245.943,120.028,31.066,99.485,71.804,328.307,192.638
除税前盈利/(亏损),336.119,330.308,-151.342,-63.54,-204.586,-85.914,-341.683,-29.579
税项,-25.813,-19.24,-2.65,1.833,16.873,6.727,58.978,1.574
除税后盈利/(亏损),310.306,311.068,-153.992,-61.707,-187.713,-79.187,-282.705,-28.005
少数股东权益,-0.707,-0.582,0.256,0.013,0.05,-0.137,0.132,
股东应占盈利/(亏损),311.013,311.65,-154.248,-61.72,-187.763,-79.05,-282.837,-28.005
股息,,,,,,,,
除税及股息后盈利/(亏损),311.013,311.65,-154.248,-61.72,-187.763,-79.05,-282.837,-28.005
基本每股盈利(仙),3.130000,3.250000,-1.670000,-0.670000,-2.030000,-0.850000,-5.950000,-0.760000
摊薄每股盈利(仙),3.130000,3.250000,-1.670000,-0.670000,-2.030000,-0.850000,-5.950000,-0.760000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-273.797,-135.335,-120.346,-64.628,-165.604,-97.145,-335.51,-172.177
折旧,-51.014,-23.713,-32.707,-17.117,-39.179,-23.599,-46.145,-25.011
销售及分销费用,-56.631,-27.855,-17.654,-5.707,-8.589,-5.5,-56.445,-25.031
一般及行政费用,-19.097,-7.634,-13.133,-5.287,-30.52,-11.993,-30.916,-16.343
利息费用/融资成本,-51.053,-19.451,-122.705,-38.487,-104.106,-45.939,-98.431,-47.725
毛利,202.567,110.608,-0.318,-33.562,-66.119,-25.341,-7.203,20.461
经营盈利,123.993,72.072,-29.797,-43.646,-105.462,-42.974,-247.074,16.21
应占联营公司盈利,0.163,0.068,-0.005,-0.002,-0.015,-0.008,-0.019,-0.009
币种,美元,美元,美元,美元,美元,美元,美元,美元
