报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,152.831,81.434,187.633,50.657,147.735,74.825,163.029,65.055
除税前盈利/(亏损),-5.065,-1.622,-38.81,-20.337,-105.873,-68.541,-165.175,-71.225
税项,-1.05,,,,,,,
除税后盈利/(亏损),-6.561,-1.622,-38.81,-20.337,-105.873,-68.541,-165.175,-71.225
少数股东权益,0.664,-3.673,-7.559,,,,,
股东应占盈利/(亏损),-7.225,2.051,-31.251,-20.337,-105.873,-68.541,-165.175,-71.225
股息,,,,,,,,
除税及股息后盈利/(亏损),-7.225,2.051,-31.251,-20.337,-105.873,-68.541,-165.175,-71.225
基本每股盈利(仙),-0.509000,0.140000,-2.322000,-1.600000,-8.900000,-5.790000,-13.900000,-6.010000
摊薄每股盈利(仙),-0.509000,0.140000,-2.322000,-1.600000,-8.900000,-5.790000,-13.900000,-6.010000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-117.589,-64.618,-158.173,-41.986,-139.503,-60.257,-146.669,-50.902
折旧,-0.309,-1.973,-3.632,-1.304,-4.871,-2.452,-8.338,-4.169
销售及分销费用,-3.241,-1.715,-3.061,-2.073,-7.968,-4.599,-9.336,-5.533
一般及行政费用,-36.918,-18.753,-38.388,-12.191,-34.624,-14.558,-38.489,-16.206
利息费用/融资成本,-1.664,-2.81,-5.46,-3.174,-13.704,-7.238,-12.079,-5.65
毛利,35.242,16.816,29.46,8.671,8.232,14.568,16.36,14.153
经营盈利,-5.065,-1.622,-38.81,-20.337,-105.873,-68.541,-165.175,-71.225
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
