报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,372.863,760.087,293.876,624.486,291.91,573.776,263.786,401.526
除税前盈利/(亏损),1589.04,2351.167,1560.849,1544.026,514.15,2068.378,1423.265,1149.211
税项,-26.354,-32.794,-20.1,-39.282,-21.14,-53.368,-18.908,-29.101
除税后盈利/(亏损),1562.459,2318.373,1540.749,1504.744,493.01,2015.01,1404.357,1120.11
少数股东权益,566.493,898.8,583.945,611.512,184.196,800.967,554.25,386.284
股东应占盈利/(亏损),995.966,1419.573,956.804,893.232,308.814,1214.043,850.107,733.826
股息,,,,,,,,
除税及股息后盈利/(亏损),995.966,1419.573,956.804,893.232,308.814,1214.043,850.107,733.826
基本每股盈利(仙),14.250000,20.310000,13.690000,12.780000,4.420000,17.390000,12.180000,10.520000
摊薄每股盈利(仙),14.150000,20.190000,13.610000,12.560000,4.370000,17.080000,12.050000,10.480000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-103.364,-231.119,-62.112,-276.114,-125.363,-150.332,-72.296,-101.181
折旧,-35.062,-89.362,-47.038,-49.751,-21.6,-16.235,-8.196,-17.378
销售及分销费用,-3.671,-17.485,-7.162,-14.301,-8.58,-14.649,-1.488,-8.276
一般及行政费用,-109.966,-418.592,-139.777,-343.504,-135.758,-303.395,-134.929,-142.39
利息费用/融资成本,-56.392,-71.724,-19.102,-94.878,-53.86,-0.048,-0.027,-0.043
毛利,269.499,528.968,231.764,348.372,166.547,423.444,191.49,300.345
经营盈利,1589.04,2351.167,1560.849,1544.026,514.15,2068.378,1423.265,1149.211
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
