报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,44.622,32.96,18.948,63.013,45.124,23.908,12.436,55.079
除税前盈利/(亏损),-123.538,-109.493,-115.338,-129.686,-67.53,-37.867,-25.634,11.538
税项,-0.139,-1.571,-1.073,7.186,6.697,3.842,3.337,-13.242
除税后盈利/(亏损),-123.677,-111.064,-116.411,-122.5,-60.833,-34.025,-22.297,-1.704
少数股东权益,0.143,0.31,0.174,1.823,1.475,0.069,0.019,1.769
股东应占盈利/(亏损),-123.82,-111.374,-116.585,-124.323,-62.308,-34.094,-22.316,-3.473
股息,,,,,,,,
除税及股息后盈利/(亏损),-123.82,-111.374,-116.585,-124.323,-62.308,-34.094,-22.316,-3.473
基本每股盈利(仙),-2.530000,-2.290000,-2.400000,-2.560000,-1.280000,-0.700000,-0.460000,-0.130000
摊薄每股盈利(仙),-2.530000,-2.290000,-2.400000,-2.560000,-1.280000,-0.700000,-0.460000,-0.130000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-15.032,-10.002,-5.292,-22.116,-17.124,-11.033,-5.664,-22.73
折旧,-0.475,-0.426,-0.206,-0.824,-0.643,-0.388,-0.198,-0.84
销售及分销费用,-41.202,-21.523,-11.067,-0.126,-95.015,-47.796,-31.078,-0.9
一般及行政费用,--,--,--,-41.224,--,--,--,-45.859
利息费用/融资成本,-6.352,-1.802,-0.885,-5.398,-4.125,-2.723,-1.348,-8.199
毛利,29.59,22.958,13.656,40.897,28,12.875,6.772,32.349
经营盈利,-123.538,-109.493,-115.338,-38.194,-67.53,-37.867,-25.634,26.583
应占联营公司盈利,1.368,1.368,2.959,-2.933,-1.438,-1.155,-0.738,1.507
币种,港币,港币,港币,港币,港币,港币,港币,港币
