报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,452.175,242.94,230.232,58.848,201.091,139.036,68.086,29.954
除税前盈利/(亏损),208.152,121.789,42.051,11.415,-44.525,-12.225,-43.298,-18.735
税项,-14.784,-9.479,-10.708,-2.527,-0.08,,2.175,-0.024
除税后盈利/(亏损),193.368,112.31,31.343,8.888,-44.605,-12.225,-41.123,-18.759
少数股东权益,1.335,-2.716,-5.59,-3.4,-16.025,-3.554,-10.979,-7.899
股东应占盈利/(亏损),192.033,115.026,36.933,12.288,-28.58,-8.671,-30.144,-10.86
股息,,,,,,,,
除税及股息后盈利/(亏损),192.033,115.026,36.933,12.288,-28.58,-8.671,-30.144,-10.86
基本每股盈利(仙),0.660000,0.400000,0.130000,0.040000,-0.720000,-0.370000,-1.340000,-0.490000
摊薄每股盈利(仙),0.660000,0.400000,0.130000,0.040000,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-0.304,-0.109,-0.296,-0.959,-199.256,-137.648,-67.238,-29.596
折旧,-3.867,-1.903,-1.919,-0.445,-0.436,-0.109,-1.043,-0.795
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,-32.229,-13.026,-36.354,-11.066
利息费用/融资成本,-47.28,-28.398,-6.121,--,--,--,--,--
毛利,451.871,242.831,229.936,57.889,1.835,1.388,0.848,0.358
经营盈利,258.793,152.346,51.431,11.917,-44.525,-12.225,-43.298,-18.735
应占联营公司盈利,-3.361,-2.159,-3.259,-0.502,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
