报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,18451,10166,17600,1681,6472,2027,10249,5236
除税前盈利/(亏损),6250,3024,4635,1382,4088,2238,4418,1939
税项,-3926,-1856,-2859,-254,-2321,-703,-1933,-834
除税后盈利/(亏损),2324,1168,1776,1128,1767,1535,2485,1105
少数股东权益,655,270,688,360,979,340,707,308
股东应占盈利/(亏损),1669,898,1088,768,788,1195,1778,797
股息,676,205,346,76,336,145,393,140
除税及股息后盈利/(亏损),993,693,742,692,452,1050,1385,657
基本每股盈利(仙),20.800000,11.200000,14.000000,10.000000,10.000000,15.000000,22.000000,10.000000
摊薄每股盈利(仙),20.700000,11.100000,14.000000,10.000000,5.000000,12.000000,22.000000,10.000000
每股股息(仙),10.000000,3.000000,4.400000,0.900000,4.100000,1.800000,4.700000,1.700000
销售成本,-10593,-5748,-11695,-920,-4783,-1449,-6803,-3425
折旧,-108,-54,-141,-79,-126,-71,-161,-92
销售及分销费用,-298,-142,-324,-118,-227,-69,-253,-103
一般及行政费用,-826,-421,-889,-467,-899,-425,-981,-543
利息费用/融资成本,-1691,-1004,-2495,-1135,-2619,-563,-921,-466
毛利,7858,4418,5905,761,1689,578,3446,1811
经营盈利,7190,4061,5272,528,1000,280,2560,1306
应占联营公司盈利,-927,-251,-289,-142,-314,-18,-173,-90
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
