报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,322.146,155.14,456.722,212.671,652.729,341.901,767.185,320.072
除税前盈利/(亏损),-98.882,-32.433,-39.973,-21.836,-38.89,-13.489,5.291,3.614
税项,-0.741,-0.031,-0.021,,0.541,0.363,-3.293,-1.535
除税后盈利/(亏损),-99.623,-32.464,-39.994,-21.836,-38.349,-13.126,1.998,2.079
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-99.623,-32.464,-39.994,-21.836,-38.349,-13.126,1.998,2.079
股息,,,,,,,,
除税及股息后盈利/(亏损),-99.623,-32.464,-39.994,-21.836,-38.349,-13.126,1.998,2.079
基本每股盈利(仙),-18.520000,-6.030000,-7.430000,-4.060000,-7.130000,-2.440000,0.370000,0.390000
摊薄每股盈利(仙),-18.520000,-6.030000,-7.430000,-4.060000,-7.130000,-2.440000,0.370000,0.390000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-369.583,-167.716,-456.114,-211.876,-644.356,-334.266,-729.758,-300.814
折旧,-11.024,-5.547,-11.138,-5.667,-10.739,-5.535,-10.473,-5.19
销售及分销费用,-2.131,-0.951,-2.256,-1.202,-3.536,-1.468,-3.343,-1.474
一般及行政费用,-28.015,-12.742,-30.534,-16.692,-37.329,-17.737,-27.01,-14.097
利息费用/融资成本,-6.808,-3.578,-5.238,-2.752,-10.533,-4.875,-6.676,-2.716
毛利,-47.437,-12.576,0.608,0.795,8.373,7.635,37.427,19.258
经营盈利,-98.882,-32.433,-39.973,-21.836,-38.89,-13.489,5.291,3.614
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
