报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,,,,,,,,
除税前盈利/(亏损),-184.001,-96.495,-195.756,-97.715,-21656.66,-21563.076,-245.464,-160.471
税项,,,,,,,,
除税后盈利/(亏损),-184.001,-96.495,-195.756,-97.715,-21656.66,-21563.076,-245.464,-160.471
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-184.001,-96.495,-195.756,-97.715,-21656.66,-21563.076,-245.464,-160.471
股息,,,,,,,,
除税及股息后盈利/(亏损),-184.001,-96.495,-195.756,-97.715,-21656.66,-21563.076,-245.464,-160.471
基本每股盈利(仙),-3.300000,-1.720000,-3.500000,-1.740000,-386.500000,-384.800000,-4.380000,-2.860000
摊薄每股盈利(仙),-3.300000,-1.720000,-3.500000,-1.740000,-386.500000,-384.800000,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,--,--,--,--,--,--,--
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-178.585,-93.113,-191.318,-95.659,-180.695,-90.268,-245.145,-160.391
毛利,--,--,--,--,--,--,--,--
经营盈利,-184.001,-96.495,-195.756,-97.715,-21656.66,-21563.076,-245.464,-160.471
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
