报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,542.87,288.241,514.749,324.54,662.805,347.883,563.888,314.001
除税前盈利/(亏损),-7.184,31.846,-70.671,8.9,64.439,48.164,54.507,29.599
税项,12.465,-4.454,-3.895,-10.618,23.775,-8.363,-9.472,-12.397
除税后盈利/(亏损),5.281,27.392,-74.566,-1.718,88.214,39.801,45.035,17.202
少数股东权益,1.195,,-5.852,-5.4,-4.077,0.509,,
股东应占盈利/(亏损),4.086,27.392,-68.714,3.682,92.291,39.292,45.035,17.202
股息,,,,,143.684,15.483,39.798,15.55848
除税及股息后盈利/(亏损),4.086,27.392,-68.714,3.682,-51.393,23.809,5.237,1.64352
基本每股盈利(仙),0.270000,1.910000,-4.560000,0.240000,6.020000,2.570000,3.000000,1.120000
摊薄每股盈利(仙),0.270000,1.910000,-4.560000,0.240000,6.020000,2.570000,3.000000,1.120000
每股股息(仙),--,--,--,--,9.364000,0.985750,2.569800,0.992250
销售成本,-112.677,-53.507,-89.229,-50.454,-68.568,-46.387,-88.607,-43.948
折旧,-33.167,-15.9,-34.24,-17.672,-31.222,-21.772,-41.197,-21.122
销售及分销费用,-339.684,-149.321,-428.415,-234.057,-431.939,-208.505,-358.813,-224.674
一般及行政费用,-106.921,-54.17,-76.964,-38.898,-104.793,-52.951,-92.393,-40.911
利息费用/融资成本,-0.18,--,--,--,--,--,--,--
毛利,430.193,234.734,425.52,274.086,594.237,301.496,475.281,270.053
经营盈利,-7.184,31.846,-70.671,8.9,64.439,48.164,54.507,29.599
应占联营公司盈利,-4.395,-1.984,-1.544,-0.298,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
