报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,26.825,18.568,9.778,35.096,23.312,16.815,8.093,32.539
除税前盈利/(亏损),1.7,1.656,1.528,-4.798,-8.39,-8.406,-3.9,7.607
税项,-0.232,-0.225,-0.26,-1.29,-0.713,-0.699,-0.491,-2.159
除税后盈利/(亏损),1.468,1.431,1.268,-6.088,-9.103,-9.105,-4.391,5.448
少数股东权益,,,,,,,,
股东应占盈利/(亏损),1.468,1.431,1.268,-6.088,-9.103,-9.105,-4.391,5.448
股息,,,,,,,,
除税及股息后盈利/(亏损),1.468,1.431,1.268,-6.088,-9.103,-9.105,-4.391,5.448
基本每股盈利(仙),0.120000,0.120000,0.110000,-0.560000,-0.760000,,-0.440000,
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-13.016,-8.794,-4.257,-15.671,-11.32,-8.057,-3.595,-12.496
折旧,-0.329,-0.217,-0.101,-0.301,-0.18,-0.096,-0.04,-0.242
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-12.164,-8.106,-3.994,-11.691,-20.388,-17.156,-8.392,-7.305
利息费用/融资成本,-0.028,-0.013,--,--,-0.012,-0.008,-0.006,-0.011
毛利,13.809,9.774,5.521,19.425,11.992,8.758,4.498,20.043
经营盈利,1.7,1.656,1.528,-4.798,-8.39,-8.406,-3.9,7.607
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
