报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,191.271,77.43,156.001,91.054,184.019,81.184,165.797,94.313
除税前盈利/(亏损),1.156,0.6,5.988,11.584,17.549,13.159,21.576,20.014
税项,-0.812,-0.495,-2.668,-2.975,-4.419,-2.7,-3.911,-2.946
除税后盈利/(亏损),0.344,0.105,3.19,8.609,13.13,10.459,17.665,17.068
少数股东权益,,,,,,,,
股东应占盈利/(亏损),0.344,0.105,3.19,8.609,13.13,10.459,17.665,17.068
股息,,,,,,,216.016,216.016
除税及股息后盈利/(亏损),0.344,0.105,3.19,8.609,13.13,10.459,-198.351,-198.948
基本每股盈利(仙),0.004000,0.001000,0.040000,0.090000,0.140000,0.110000,0.190000,0.190000
摊薄每股盈利(仙),0.004000,0.001000,0.040000,0.090000,0.140000,0.110000,0.190000,--
每股股息(仙),--,--,--,--,--,--,2.348000,2.348000
销售成本,-103.983,-49.745,-88.053,-47.617,-89.351,-42.95,-87.123,-47.711
折旧,-4.183,-0.81,-2.073,-0.913,-1.735,-0.818,-1.576,-0.74
销售及分销费用,-9.799,-5.14,-12.778,-6.652,-14.975,-6.915,-13.946,-6.994
一般及行政费用,-82.781,-24.455,-48.405,-25.177,-61.511,-18.334,-48.093,-24.315
利息费用/融资成本,-1.635,-0.809,-0.826,-0.126,--,--,--,--
毛利,87.288,27.685,67.948,43.437,94.668,38.234,78.674,46.602
经营盈利,2.794,1.339,6.814,11.555,17.382,13.061,19.822,18.373
应占联营公司盈利,-0.003,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
