报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,21513,84310,60506,39057,19371,57882,41039,25430
除税前盈利/(亏损),2105,5480,3349,1869,1100,1620,1159,308
税项,-517,132,-52,-38,-23,-5,-192,-11
除税后盈利/(亏损),1588,5612,3297,1831,1077,1615,967,297
少数股东权益,-2,7,12,8,8,-1,-10,-3
股东应占盈利/(亏损),1590,5605,3285,1823,1069,1616,977,300
股息,,1682,,,,485,,
除税及股息后盈利/(亏损),1590,3923,3285,1823,1069,1131,977,300
基本每股盈利(仙),22.000000,77.500000,45.400000,25.200000,14.800000,22.300000,13.500000,4.100000
摊薄每股盈利(仙),22.000000,77.500000,45.400000,25.200000,14.800000,22.300000,13.500000,4.100000
每股股息(仙),--,23.200000,--,--,--,6.700000,--,--
销售成本,-17886,-72743,-53096,-34675,-16937,-50186,-35495,-22217
折旧,--,-3331,--,-1665,--,-3295,--,-1684
销售及分销费用,-699,-2334,-1774,-1188,-632,-1928,-1431,-961
一般及行政费用,-282,-1807,-955,-628,-335,-1626,-1162,-729
利息费用/融资成本,-337,-1174,-858,-555,-266,-1286,-912,-618
毛利,3627,11567,7410,4382,2434,7693,5334,3074
经营盈利,2106,5526,3383,1883,1088,1591,1106,275
应占联营公司盈利,68,351,235,208,72,335,274,210
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
