报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,280.945,514.023,250.248,456.02,216.473,401.037,196.379,353.025
除税前盈利/(亏损),24.172,57.094,7.549,14.254,12.65,47.78,23.827,49.199
税项,-6.812,-8.85,-4.505,-7.372,-4.499,-6.92,-3.014,-6.653
除税后盈利/(亏损),17.36,48.244,3.044,6.882,8.151,40.86,20.813,42.546
少数股东权益,-0.323,4.159,0.108,0.206,0.655,-0.532,-0.207,1.009
股东应占盈利/(亏损),17.683,44.085,2.936,6.676,7.496,41.392,21.02,41.537
股息,4.142,19.941,3.68,14.676,,,,
除税及股息后盈利/(亏损),13.541,24.144,-0.744,-8,7.496,41.392,21.02,41.537
基本每股盈利(仙),2.386000,6.010000,0.399000,1.010000,1.280000,,3.810000,
摊薄每股盈利(仙),2.324000,5.940000,0.399000,1.010000,1.270000,--,3.810000,--
每股股息(仙),0.550000,2.700000,0.500000,2.000000,--,--,--,--
销售成本,-11.151,-20.5,-10.328,-17.585,-8.486,-15.898,-7.709,-13.176
折旧,-9.978,-17.561,-8.059,-9.611,-4.164,-6.028,-2.25,-2.447
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,269.794,493.523,239.92,438.435,207.987,385.139,188.67,339.849
经营盈利,24.172,57.094,7.549,14.254,12.65,47.78,23.827,49.199
应占联营公司盈利,1.348,1.622,0.762,1.805,1.1,1.934,1.06,2.821
币种,港币,港币,港币,港币,港币,港币,港币,港币
