报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,25.795,113.58,83.889,62.039,40.643,87.768,62.87,45.94
除税前盈利/(亏损),-2.723,-43.09,-25.869,-26.474,-15.782,-57.316,-29.11,-16.029
税项,-1.691,-4.029,-2.005,-1.253,-0.78,-0.936,-0.528,-0.382
除税后盈利/(亏损),-4.414,-47.119,-27.874,-27.727,-16.562,-58.252,-29.638,-16.411
少数股东权益,,20.617,-1.534,-1.265,-0.825,-4.553,-0.204,0.866
股东应占盈利/(亏损),-4.414,-67.736,-26.34,-26.462,-15.737,-53.699,-29.434,-17.277
股息,,,,,,,,
除税及股息后盈利/(亏损),-4.414,-67.736,-26.34,-26.462,-15.737,-53.699,-29.434,-17.277
基本每股盈利(仙),-0.500000,-7.340000,-2.850000,-2.870000,-3.400000,-23.850000,-21.570000,-4.870000
摊薄每股盈利(仙),-0.500000,-7.340000,-2.850000,-2.870000,-3.400000,-23.850000,-21.570000,-4.870000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-11.37,-67.525,-54.381,-42.175,-29.625,-66.052,-46.567,-32.43
折旧,--,-2.612,--,-1.348,--,-1.8,--,-0.864
销售及分销费用,-1.231,-5.867,-6.828,-5.125,-2.773,-5.717,-4.111,-2.861
一般及行政费用,-6.78,-44.856,-33.494,-25.339,-16.711,-36.665,-18.457,-11.867
利息费用/融资成本,-8.729,-30.965,-22.893,-15.384,-7.749,-33.793,-23.081,-15.327
毛利,14.425,46.055,29.508,19.864,11.018,21.716,16.303,13.51
经营盈利,6.307,-11.344,-2.477,-10.863,-8.069,-22.39,-4.879,0.159
应占联营公司盈利,--,0.339,0.339,0.339,0.316,0.037,-0.254,-0.254
币种,港币,港币,港币,港币,港币,港币,港币,港币
