报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,52.262,223.615,161.97,118.062,51.826,179.791,197.488,129.649
除税前盈利/(亏损),10.211,10.176,9.542,7.276,3.119,-11.787,-11.806,-11.086
税项,-5.58,-7.831,-6.09,-5.337,-2.643,-7.246,-5.958,-3.974
除税后盈利/(亏损),4.631,2.345,3.452,1.939,0.476,-114.488,-17.764,-15.06
少数股东权益,-0.014,-0.116,-0.031,-0.023,-0.013,-0.012,-0.01,-0.017
股东应占盈利/(亏损),4.645,2.461,3.483,1.962,0.489,-114.476,-17.754,-15.043
股息,,,,,,,,
除税及股息后盈利/(亏损),4.645,2.461,3.483,1.962,0.489,-114.476,-17.754,-15.043
基本每股盈利(仙),0.150000,0.090000,0.130000,0.080000,0.020000,-4.780000,-0.740000,-0.630000
摊薄每股盈利(仙),0.260000,0.090000,0.750000,0.590000,0.290000,-4.780000,0.220000,-0.040000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-20.931,-150.925,-109.507,-79.412,-33.315,-123.778,-125.564,-81.983
折旧,--,-1.28,--,-0.649,--,-0.965,--,-1.721
销售及分销费用,-1.373,-7.393,--,--,--,-5.356,-15.276,-10.439
一般及行政费用,-11.423,-32.741,-24.965,-16.95,-6.015,-27.296,-41.037,-32.921
利息费用/融资成本,-9.045,-26.984,-21.334,-17.497,-9.619,-37.883,-27.958,-15.862
毛利,31.331,72.69,52.463,38.65,18.511,56.013,71.924,47.666
经营盈利,10.211,37.16,9.542,7.276,3.119,26.096,-11.806,-11.086
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
