报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,662.208,335.046,748.749,409.766,1389.073,767.281,1832.867,818.846
除税前盈利/(亏损),-121.411,-85.191,-75.964,-15.495,-40.003,-30.028,-37.441,-14.187
税项,-9.898,-4.253,-11.074,-4.835,-1.062,-5.201,-4.832,-4.524
除税后盈利/(亏损),-131.309,-89.444,-87.038,-20.33,-41.065,-35.229,-42.273,-18.711
少数股东权益,-2.881,-1.216,-4.392,-1.799,-39.221,-30.44,-42.85,-22.374
股东应占盈利/(亏损),-128.428,-88.228,-82.646,-18.531,-1.844,-4.789,0.577,3.663
股息,,,,,,,12.352,6.176
除税及股息后盈利/(亏损),-128.428,-88.228,-82.646,-18.531,-1.844,-4.789,-11.775,-2.513
基本每股盈利(仙),-2.508000,-1.780000,-1.668000,-0.374000,-0.440000,-1.160000,0.140000,0.890000
摊薄每股盈利(仙),--,--,--,--,-0.440000,--,--,--
每股股息(仙),--,--,--,--,--,--,3.000000,1.500000
销售成本,-497.793,-257.676,-598.835,-325.838,-1122.871,-621.042,-1484.356,-658.435
折旧,--,-7.918,-17.261,-8.914,-22.549,-11.587,-21.874,-9.803
销售及分销费用,-45.578,-22.628,-49.943,-24.326,-102.766,-58.237,-161.722,-77.993
一般及行政费用,-151.934,-61.725,-131.42,-56.929,-156.867,-90.25,-189.141,-83.724
利息费用/融资成本,-13.049,-10.799,-4.297,-1.818,-10.882,-6.207,-15.873,-7.916
毛利,164.415,77.37,149.914,83.928,266.202,146.239,348.511,160.411
经营盈利,-108.362,-74.392,-71.667,-13.677,-26.962,-23.734,-20.137,-5.584
应占联营公司盈利,--,--,--,--,0.029,0.029,0.002,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
