报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,244.425,159.504,80.426,269.515,947.551,649.036,350.08,1574.607
除税前盈利/(亏损),6.248,5.793,4.062,-29.785,-17.506,-16.499,-2.894,-41.154
税项,-5.137,-4.274,-1.663,-3.577,-3.487,-2.273,-1.346,-3.942
除税后盈利/(亏损),1.111,1.519,2.399,6.447,-20.993,-18.772,-4.24,-45.096
少数股东权益,3.179,2.307,1.635,-3.761,-3.847,2.504,1.61,-1.724
股东应占盈利/(亏损),-2.068,-0.788,0.764,10.208,-17.146,-21.276,-5.85,-43.372
股息,,,,165.094,,,,
除税及股息后盈利/(亏损),-2.068,-0.788,0.764,-154.886,-17.146,-21.276,-5.85,-43.372
基本每股盈利(仙),-0.088000,-0.033000,0.032000,0.170000,-0.824000,-1.124000,-0.327000,-2.420000
摊薄每股盈利(仙),-0.088000,-0.033000,0.032000,0.170000,-0.824000,-1.124000,-0.326000,-2.420000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-67.631,-43.203,-22.165,-140.153,-701.208,-491.173,-270.455,-1295.227
折旧,--,-6.039,--,-15.612,--,-8.115,--,-18.679
销售及分销费用,-112.779,-72.148,-34.113,-49.956,-171.054,-112.729,-55.658,-152.022
一般及行政费用,-56.261,-37.561,-19.547,-74.329,-77.583,-49.74,-23.794,-158.443
利息费用/融资成本,-1.32,-0.957,-0.639,-3.115,-13.609,-9.458,-4.069,-19.464
毛利,176.794,116.301,58.261,129.362,246.343,157.323,79.625,279.38
经营盈利,7.568,6.75,4.701,-26.67,-3.897,-7.041,1.175,-21.69
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
