报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,8241.914,3812.217,8966.049,4532.454,9845.695,4751.493,8147.338,3947.477
除税前盈利/(亏损),526.801,510.48,1367.473,729.894,1347.2,673.056,306.607,192.343
税项,-173.985,-44.831,-308.038,-178.876,-344.303,-163.853,-130.925,-35.852
除税后盈利/(亏损),352.816,561.233,1059.435,551.018,1002.897,509.203,175.682,156.491
少数股东权益,-98.883,-25.462,-49.56,-24.825,-30.2,-14.965,-32.74,-19.057
股东应占盈利/(亏损),451.699,586.695,1108.995,575.843,1033.097,524.168,208.422,175.548
股息,231.64,,332.412,,318.944,,,
除税及股息后盈利/(亏损),220.059,586.695,776.583,575.843,714.153,524.168,208.422,175.548
基本每股盈利(仙),27.600000,35.900000,67.800000,35.200000,63.200000,32.100000,12.700000,10.700000
摊薄每股盈利(仙),27.600000,35.900000,67.800000,--,--,--,--,--
每股股息(仙),18.000000,--,20.573500,--,19.269400,--,--,--
销售成本,-6072.871,-2618.473,-5978.671,-3001.629,-6647.674,-3343.116,-6103.976,-2937.106
折旧,-489.215,-247.606,-582.265,-280.519,-572.688,-290.471,-629.518,-293.95
销售及分销费用,-318.805,-162.057,-367.337,-142.828,-392.555,-139.097,-304.16,-130.455
一般及行政费用,-685.999,-323.566,-615.894,-315.876,-612.333,-292.42,-679.853,-316.724
利息费用/融资成本,-526.289,-235.435,-495.585,-286.305,-643.27,-317.489,-741.608,-351.642
毛利,2169.043,1193.744,2987.378,1530.825,3198.021,1408.377,2043.362,1010.371
经营盈利,526.801,510.48,1367.473,729.894,1347.2,673.056,306.607,192.343
应占联营公司盈利,5.137,-6.924,1.309,3.178,-56.945,-7.875,-5.686,-3.058
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
