报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,年报,中报,年报,中报
营业额,533.153,1144.753,632.112,1975.806,1567.676,859.522,1722.418,914.201
除税前盈利/(亏损),-8.476,-327.862,-249.43,88.319,48.086,83.564,276.953,199.103
税项,-11.956,-22.084,-7.137,-51.729,-43.664,-38.677,-134.749,-67.685
除税后盈利/(亏损),-20.432,-349.946,-256.567,36.59,4.422,44.887,142.204,131.418
少数股东权益,1.42,2.391,2.687,9.43,5.688,2.864,22.055,7.09
股东应占盈利/(亏损),-21.852,-352.337,-259.254,27.16,-1.266,42.023,120.149,124.328
股息,,,,,,,,
除税及股息后盈利/(亏损),-21.852,-352.337,-259.254,27.16,-1.266,42.023,120.149,124.328
基本每股盈利(仙),-0.900000,-15.200000,-11.300000,1.200000,-0.100000,1.800000,5.200000,5.400000
摊薄每股盈利(仙),-0.900000,-15.200000,-11.300000,1.100000,-0.100000,1.700000,5.000000,5.100000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-250.26,-498.179,-267.388,-801.985,-627.019,-342.236,-659.959,-341.621
折旧,-70.004,-141.137,-85.685,-199.503,-161.876,-81.261,-139.214,-81.34
销售及分销费用,-11.068,-35.511,-15.402,-53.68,-50.485,-15.752,-36.935,-17.252
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-49.646,-136.851,-109.835,-290.13,-232.301,-132.856,-226.615,-97.383
毛利,282.893,646.574,344.282,1173.821,940.657,464.541,1062.459,516.972
经营盈利,41.07,-191.011,-141.62,299.53,201.544,137.866,226.048,166.278
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,港币,港币,港币,港币,港币,港币
