报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,7.269,30.02,21.331,13.127,6.304,23.268,16.81,10.597
除税前盈利/(亏损),0.404,1.898,1.624,1.31,0.485,-1.669,0.727,0.852
税项,-0.348,-2.297,-1.52,-1.23,-0.5,-1.8,-1.35,-0.838
除税后盈利/(亏损),0.056,-0.399,0.104,0.08,-0.015,-3.469,-0.623,0.014
少数股东权益,,,,,,,,
股东应占盈利/(亏损),0.056,-0.399,0.104,0.08,-0.015,-3.469,-0.623,0.014
股息,,,,,,,,
除税及股息后盈利/(亏损),0.056,-0.399,0.104,0.08,-0.015,-3.469,-0.623,0.014
基本每股盈利(仙),0.010000,-0.100000,0.030000,0.010000,-0.010000,-0.900000,-0.170000,0.010000
摊薄每股盈利(仙),0.010000,-0.100000,0.030000,0.010000,-0.010000,-0.900000,-0.170000,0.010000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,-0.948,--,-0.386,--,-0.53,--,-0.12
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-3.33,-14.337,-10.736,-6.4,-2.863,-12.402,-8.036,-4.619
利息费用/融资成本,--,-0.007,--,--,--,--,--,--
毛利,7.269,30.02,21.331,13.127,6.304,23.268,16.81,10.597
经营盈利,0.404,1.898,1.624,1.31,0.485,-1.669,0.727,0.852
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
