报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2013-09-30
报表类型,中报,年报,中报,年报,中报,年报,中报,中报
营业额,1017.601,1872.541,520.127,2269.381,1036.1,633.957,321.009,36.092
除税前盈利/(亏损),96.21,93,-29.448,215.266,87.644,20.043,5.358,-1.943
税项,-18.529,-27.752,-4.741,-46.128,-19.386,-4.441,-1.333,-0.002
除税后盈利/(亏损),77.681,65.248,-34.189,169.138,68.258,15.602,4.025,-1.945
少数股东权益,0.134,-1.1,-0.622,-8.578,-3.217,-1.596,-0.352,-0.096
股东应占盈利/(亏损),77.547,66.348,-33.567,177.716,71.475,17.198,4.377,-1.849
股息,,,,33.314,12.33,12.251,4.031,
除税及股息后盈利/(亏损),77.547,66.348,-33.567,144.402,59.145,4.947,0.346,-1.849
基本每股盈利(仙),0.368000,0.318000,-0.163000,0.868000,0.351000,0.085000,0.220000,-0.090000
摊薄每股盈利(仙),0.368000,0.315000,-0.163000,0.844000,0.342000,0.085000,0.220000,-0.090000
每股股息(仙),--,--,--,0.160000,0.060000,0.240000,0.200000,--
销售成本,-897.514,-1632.909,-475.949,-1912.119,-893.604,-574.028,-300.91,-34.307
折旧,-16.018,-18.506,-4.617,-2.016,-0.235,-0.387,-0.241,-0.37
销售及分销费用,-4.252,-11.339,-4.835,-9.048,-2.396,-4.39,-2.015,-1.019
一般及行政费用,-54.511,-88.994,-39.351,-114.019,-52.503,-30.102,-12.986,-5.688
利息费用/融资成本,-10.38,-50.989,-43.805,-8.966,-0.227,-8.798,-1.055,--
毛利,120.087,239.632,44.178,357.262,142.496,59.929,20.099,1.785
经营盈利,106.59,143.989,14.357,224.232,87.871,28.841,6.413,-1.943
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
