报告期,2017-09-30,2017-03-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30
报表类型,中报,年报,中报,一季报,年报,三季报,中报,一季报
营业额,135.112,256.607,127.593,59.035,130.068,86.465,55.92,27.045
除税前盈利/(亏损),52.815,88.532,51.813,16.063,44.614,31.648,20.952,6.513
税项,-9.627,-14.46,-9.647,-3.327,-9.212,-6.48,-4.064,-1.38
除税后盈利/(亏损),43.188,74.072,42.166,12.736,35.402,25.168,16.888,5.133
少数股东权益,,,,,,,,
股东应占盈利/(亏损),43.188,74.072,42.166,12.736,35.402,25.168,16.888,5.133
股息,,,,,,,,
除税及股息后盈利/(亏损),43.188,74.072,42.166,12.736,35.402,25.168,16.888,5.133
基本每股盈利(仙),8.600000,14.800000,8.400000,2.500000,7.100000,5.000000,3.400000,1.000000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-64.193,-131.632,-63.025,-35.796,-60.855,-38.553,-25.072,-15.729
折旧,-0.298,-1.059,-0.627,--,-1.805,--,-0.946,--
销售及分销费用,-2.028,-6.364,-2.941,-1.346,-4.613,-3.525,-1.576,-0.695
一般及行政费用,-8.988,-22.279,-9.785,-5.169,-15.604,-10.769,-7.234,-3.445
利息费用/融资成本,-4.35,-2.22,-0.538,-0.213,-0.421,-0.241,-0.069,-0.007
毛利,70.919,124.975,64.568,23.239,69.213,47.912,30.848,11.316
经营盈利,52.815,88.532,51.813,16.063,44.614,31.648,20.952,6.513
应占联营公司盈利,-2.589,-4.937,-2.367,-1.625,-4.611,-3.147,-1.753,-1.031
币种,港币,港币,港币,港币,港币,港币,港币,港币
