报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,年报,三季报,中报,一季报,年报,三季报,中报,一季报
营业额,7715,5622,3698,1873,6653,4807.721,3094.206,1622.06
除税前盈利/(亏损),1625,1099,690,359,1268,916.821,572.214,328.324
税项,-22,-18,-12,-10,-44,-41.218,-21.639,-15.673
除税后盈利/(亏损),1603,1081,678,349,1224,875.603,550.575,312.651
少数股东权益,,,,,,,,
股东应占盈利/(亏损),1603,1081,678,349,1224,875.603,550.575,312.651
股息,2055,,,,2069,,1030,
除税及股息后盈利/(亏损),-452,1081,678,349,-845,875.603,-479.425,312.651
基本每股盈利(仙),19.860000,13.390000,8.390000,4.320000,15.170000,10.850000,6.820000,3.870000
摊薄每股盈利(仙),19.850000,13.380000,8.390000,4.320000,15.170000,10.850000,6.820000,3.870000
每股股息(仙),199.000000,--,--,--,25.700000,--,12.800000,--
销售成本,-98,-72,-46,-23,-83,-59.231,-37.212,-19.403
折旧,-676,-531,-385,-191,-611,-424.798,-278.413,-139.604
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-42,--,-19,--,-46,--,-21.818,--
利息费用/融资成本,-153,-112,-73,-37,-86,-52.089,-31.832,-15.92
毛利,4692,5550,2252,1850,4043,2913.633,1864.495,965.168
经营盈利,1773,1208,760,395,1352,968.719,602.492,343.342
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,美元,美元,美元,美元,美元,美元,美元,美元
