报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,142.835,556.539,452.106,306.416,137.987,599.772,448.093,308.329
除税前盈利/(亏损),41.419,118.599,96.563,63.904,28.93,73.977,53.074,33.915
税项,-5.104,-14.249,-11.53,-7.853,-3.2,-6.744,-0.121,-0.121
除税后盈利/(亏损),36.315,104.35,85.033,56.051,25.73,67.233,52.953,33.794
少数股东权益,,,,,,3.318,3.318,3.318
股东应占盈利/(亏损),36.315,104.35,85.033,56.051,25.73,63.915,49.635,30.476
股息,,,,,,,,
除税及股息后盈利/(亏损),36.315,104.35,85.033,56.051,25.73,63.915,49.635,30.476
基本每股盈利(仙),13.970000,46.510000,40.000000,28.700000,13.190000,32.780000,25.500000,15.600000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-103.977,-413.626,-333.98,-228.494,-101.951,-490.699,-380.113,-266.635
折旧,-4.688,-18.181,-13.515,-8.859,-4.39,-17.604,-12.753,-8.412
销售及分销费用,-1.895,-7.255,-5.24,-3.385,-1.307,-4.064,-2.984,-2.583
一般及行政费用,-7.536,-28.303,-20.125,-12,-5.748,-20.721,-13.862,-9.661
利息费用/融资成本,-0.042,-1.283,-1.114,-0.929,-0.689,-3.322,-2.618,-1.989
毛利,38.858,142.913,118.126,77.922,36.036,109.073,67.98,41.694
经营盈利,41.419,118.599,96.563,63.904,28.93,73.977,53.074,33.915
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
