报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,92.398,86.96,43.294,153.572,109.033,65.174,20.677,124.801
除税前盈利/(亏损),-3.877,-1.542,-1.204,-67.963,-5.783,-5.125,-4.831,-46.78
税项,,,-0.241,,-1.058,-0.506,,-0.656
除税后盈利/(亏损),-3.877,-1.542,-1.445,-67.963,-6.841,-5.631,-4.831,-47.436
少数股东权益,-0.818,-0.79,-0.641,-3.255,-4.938,-3.319,-1.705,-5.269
股东应占盈利/(亏损),-3.059,-0.752,-0.804,-64.708,-1.903,-2.312,-3.126,-42.167
股息,,,,,,,,
除税及股息后盈利/(亏损),-3.059,-0.752,-0.804,-64.708,-1.903,-2.312,-3.126,-42.167
基本每股盈利(仙),-0.050000,-0.010000,-0.010000,-1.300000,-0.040000,-0.050000,-0.070000,-1.020000
摊薄每股盈利(仙),-0.050000,-0.010000,-0.010000,-1.300000,-0.040000,-0.050000,-0.070000,-1.020000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-72.427,-72.427,-35.747,-118.518,-83.556,-48.669,-13.034,-93.771
折旧,-3.893,-3.063,-1.862,-7.043,-5.191,-3.343,-1.685,-8.862
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-26.846,-18.736,-9.648,-41.13,-30.218,-20.278,-11.008,-47.645
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,19.971,14.533,7.547,35.054,25.477,16.505,7.643,31.03
经营盈利,-3.877,-1.542,-1.204,-67.963,-5.783,-5.125,-4.831,-46.78
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
