报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,32.084,41.234,12.312,5.548,0.429,2.126,,29.813
除税前盈利/(亏损),31.41,-183.547,-72.402,-491.207,-159.915,-1.608,14.094,-216.278
税项,-0.003,-1.434,-0.949,1.678,1.651,0.982,0.212,3.398
除税后盈利/(亏损),31.407,-184.981,-73.351,-489.529,-158.264,-0.626,14.306,-212.88
少数股东权益,,,,,,,,
股东应占盈利/(亏损),31.407,-184.981,-73.351,-489.529,-158.264,-0.626,14.306,-212.88
股息,,,,,,,,
除税及股息后盈利/(亏损),31.407,-184.981,-73.351,-489.529,-158.264,-0.626,14.306,-212.88
基本每股盈利(仙),0.290000,-1.686000,-0.670000,-5.590000,-2.410000,-0.013000,0.310000,-4.568000
摊薄每股盈利(仙),0.290000,-1.686000,-0.670000,-5.590000,-2.410000,-0.013000,0.300000,-4.568000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,-0.142,-0.642,-0.316,-0.252,-0.024,-0.081,-0.047,-0.994
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-23.86,-45.65,-27.91,-22.929,-9.182,-25.386,-14.176,-91.176
利息费用/融资成本,-1.601,-3.146,-1.597,-6,-4.471,-25.265,-12.724,-24.424
毛利,32.084,41.234,12.312,5.548,0.429,2.126,--,29.813
经营盈利,31.41,-183.547,-72.402,-491.207,-159.915,-1.608,14.094,-216.278
应占联营公司盈利,0.205,0.19,0.111,-0.063,-0.016,-0.013,-0.01,-0.032
币种,港币,港币,港币,港币,港币,港币,港币,港币
