报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1365.514,614.763,1365,601.343,1394.635,683.592,1359.459,624.715
除税前盈利/(亏损),179.015,70.942,161.652,83.608,194.107,96.454,116.65,50.278
税项,-27.397,-12.377,-27.601,-13.131,-32.031,-17.708,-23.496,-8.409
除税后盈利/(亏损),151.618,58.565,134.051,70.477,162.076,78.746,93.154,41.869
少数股东权益,8.066,2.637,0.207,0.085,-1.469,-0.881,-1.992,-1.347
股东应占盈利/(亏损),143.552,55.928,133.844,70.392,163.545,79.627,95.146,43.216
股息,91,42,84,42,115.5,70,,
除税及股息后盈利/(亏损),52.552,13.928,49.844,28.392,48.045,9.627,95.146,43.216
基本每股盈利(仙),20.500000,8.000000,19.100000,10.100000,24.000000,12.000000,18.000000,8.000000
摊薄每股盈利(仙),20.500000,8.000000,19.100000,10.100000,24.000000,12.000000,18.000000,8.000000
每股股息(仙),13.000000,6.000000,12.000000,6.000000,16.500000,10.000000,--,--
销售成本,-1070.216,-481.977,-1081.048,-459.53,-1089.69,-530.055,-1113.522,-520.228
折旧,-5.178,-2.626,-5.095,-2.534,-4.728,-2.297,-4.113,-2.033
销售及分销费用,-33.169,-16.206,-25.466,-13.499,-20.037,-11.323,-21.925,-11.001
一般及行政费用,-111.176,-48.476,-100.86,-46.815,-97.607,-48.974,-119.454,-48.249
利息费用/融资成本,-0.205,-0.074,-0.306,-0.144,-0.25,-0.137,-0.349,-0.172
毛利,295.298,132.786,283.952,141.813,304.945,153.537,245.937,104.487
经营盈利,179.22,71.016,161.958,83.752,194.357,96.591,116.999,50.45
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
