报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,198.134,63.216,221.212,95.17,258.596,22.964,138.309,27.199
除税前盈利/(亏损),-29.63,0.894,96.844,5.614,-0.106,65.841,50.552,72.348
税项,-6.059,-1.475,-17.651,-2.494,3.554,-4.105,-22.945,-8.847
除税后盈利/(亏损),-35.803,-0.695,51.828,3.12,3.448,61.736,27.607,63.501
少数股东权益,6.851,1.47,22.015,7.666,,0.017,,
股东应占盈利/(亏损),-42.654,-2.165,29.813,-4.546,3.448,61.719,27.607,63.501
股息,,,,,,,,
除税及股息后盈利/(亏损),-42.654,-2.165,29.813,-4.546,3.448,61.719,27.607,63.501
基本每股盈利(仙),-0.360000,-0.020000,0.250000,-0.040000,0.030000,0.520000,0.230000,0.530000
摊薄每股盈利(仙),-0.360000,-0.020000,0.250000,--,0.030000,0.520000,0.230000,0.530000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-166.866,-47.982,-148.72,-77.71,-78.425,-21.775,-87.397,-26.811
折旧,-1.787,-0.704,-1.061,-0.728,-0.568,-0.358,-0.716,-0.788
销售及分销费用,--,--,--,-2.469,-8.873,-2.095,-8.852,-2.191
一般及行政费用,-66.081,-32.762,-87.262,-42.487,-66.871,-28.107,-88.814,-31.168
利息费用/融资成本,--,--,--,-0.114,-0.094,-0.029,-0.839,-0.47
毛利,31.268,15.234,72.492,17.46,4.342,1.189,2.4,0.388
经营盈利,-29.63,0.894,96.844,5.614,-0.106,65.841,50.552,72.348
应占联营公司盈利,--,--,--,--,--,--,6.082,12.989
币种,港币,港币,港币,港币,港币,港币,港币,港币
