报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,3659.891,7746.152,3627.998,7845.875,3777.94,8992.837,4226.004,8756.105
除税前盈利/(亏损),137.925,405.398,128.272,470.455,193.324,1009.492,412.928,1125.963
税项,-27.988,-78.693,-32.288,-86.985,-40.304,-170.681,-73.166,-190.728
除税后盈利/(亏损),109.937,326.705,95.984,383.47,153.02,838.811,339.762,935.235
少数股东权益,,,,,,,,
股东应占盈利/(亏损),109.937,326.705,95.984,383.47,153.02,838.811,339.762,935.235
股息,105.789,506.032,266.477,675.381,256.022,668.493,256.013,667.971
除税及股息后盈利/(亏损),4.148,-179.327,-170.493,-291.911,-103.002,170.318,83.749,267.264
基本每股盈利(仙),3.700000,11.200000,3.300000,13.400000,5.400000,29.500000,11.900000,33.000000
摊薄每股盈利(仙),3.700000,11.200000,3.300000,13.400000,5.400000,29.500000,11.900000,32.900000
每股股息(仙),3.500000,17.000000,9.000000,23.500000,9.000000,23.500000,9.000000,23.500000
销售成本,-2108.182,-4517.334,-2133.793,-4499.866,-2156.275,-4953.59,-2339.129,-4683.118
折旧,-48.798,-102.977,-53.216,-123.291,-63.089,-162.533,-83.802,-187.98
销售及分销费用,-1313.811,-2622.818,-1265.134,-2664.059,-1315.317,-2816.699,-1358.107,-2728.23
一般及行政费用,-155.972,-317.224,-161.912,-341.694,-176.808,-349.957,-184.183,-341.209
利息费用/融资成本,--,--,--,--,--,-0.458,-0.394,-0.305
毛利,1551.709,3228.818,1494.205,3346.009,1621.665,4039.247,1886.875,4072.987
经营盈利,132.897,395.293,123.004,461.075,187.549,991.788,402.563,1113.506
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
