报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,5991.436,2746.733,3248.108,1276.039,2517,1351.568,3194.517,1395.848
除税前盈利/(亏损),146.622,76.179,-131.309,-155.817,-942.226,-326.613,-35.316,-140.771
税项,-5.24,-9.231,2.888,-0.917,-33.751,-7.271,-47.405,-1.732
除税后盈利/(亏损),141.382,66.948,-128.421,-156.734,-975.977,-333.884,-82.721,-142.503
少数股东权益,0.531,-3.062,-40.508,-19.531,-19.97,-52.971,-98.209,-48.178
股东应占盈利/(亏损),140.851,70.01,-87.913,-137.203,-956.007,-280.913,15.488,-94.325
股息,,,,,,,,
除税及股息后盈利/(亏损),140.851,70.01,-87.913,-137.203,-956.007,-280.913,15.488,-94.325
基本每股盈利(仙),4.110000,2.040000,-2.560000,-4.000000,-29.610000,-9.250000,0.510000,-3.120000
摊薄每股盈利(仙),4.110000,2.040000,-2.560000,-4.000000,-29.610000,-9.250000,0.510000,-3.120000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-5431.683,-2356.36,-2823.887,-1136.996,-2604.637,-1309.87,-2641.627,-1203.574
折旧,-335.224,-146.722,-328.433,-161.918,-369.727,-189.183,-351.439,-173.547
销售及分销费用,-97.99,-44.717,-86.052,-37.723,-99.449,-46.399,-104.54,-49.675
一般及行政费用,-319.813,-155.269,-382.945,-163.597,-482.425,-221.863,-441.971,-215.114
利息费用/融资成本,-220.659,-105.46,-235.892,-121.074,-270.726,-134.263,-237.089,-110.022
毛利,559.753,390.373,424.221,139.043,-87.637,41.698,552.89,192.274
经营盈利,146.622,145.544,-131.309,-155.817,-942.226,-326.613,-35.316,-140.771
应占联营公司盈利,0.86,-17.303,-46.562,-23.613,-5.288,-1.253,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
