报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,57546,28931,69300,27252,57280,17740,24038,11766
除税前盈利/(亏损),38127,19184,27174,11093,24213,8523,18940,6429
税项,-7239,-4576,-7365,-2314,-6305,-1253,-1624,-782
除税后盈利/(亏损),30888,14608,19809,8779,17908,7270,17316,5647
少数股东权益,763,198,394,173,795,380,248,15
股东应占盈利/(亏损),30125,14410,19415,8606,17113,6890,17068,5632
股息,6286,1553,5752,1461,5389,1351,,
除税及股息后盈利/(亏损),23839,12857,13663,7145,11724,5539,17068,5632
基本每股盈利(仙),807.000000,382.000000,505.000000,223.000000,443.000000,179.000000,,146.000000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),170.000000,42.000000,153.000000,38.000000,140.000000,35.000000,--,--
销售成本,-26503,--,-38301,--,-32587,--,-12985,--
折旧,-1573,-768,-779,-340,-508,-176,-286,-147
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-1222,-576,-645,-318,-549,-252,-815,-461
毛利,31043,28931,30999,27252,24693,17740,11053,11766
经营盈利,38127,19184,27174,11093,24213,8523,18939,6429
应占联营公司盈利,549,240,44,64,67,35,1,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
