报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,33.967,19.45,19.043,194.164,103.415,193.33,91.064,42.54
除税前盈利/(亏损),-89.355,-154.765,-22.751,266.855,-44.824,-129.974,-0.875,-54.512
税项,-0.004,-0.002,,-0.003,-0.003,-0.003,,0.261
除税后盈利/(亏损),-89.359,-154.767,-22.751,266.852,-44.827,-129.977,-0.875,-54.251
少数股东权益,-7.456,-2.651,-1.776,-0.617,-0.404,-9.887,0.608,-8.207
股东应占盈利/(亏损),-81.903,-152.116,-20.975,267.469,-44.423,-120.09,-1.483,-46.044
股息,,,,,,,,
除税及股息后盈利/(亏损),-81.903,-152.116,-20.975,267.469,-44.423,-120.09,-1.483,-46.044
基本每股盈利(仙),-1.660000,-3.500000,-0.520000,6.900000,-1.230000,-3.300000,-0.040000,-1.700000
摊薄每股盈利(仙),-1.660000,-3.500000,-0.510000,6.600000,-1.230000,-3.300000,-0.040000,-1.700000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-31.829,-19.25,-18.892,-180.385,-101.327,-187.566,-87.339,-41.289
折旧,-1.688,-2.852,-1.373,-1.702,-0.269,-0.311,-0.157,-0.345
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,--,-1.905,-1.307,-6.943,-4.715,-9.374,-3.18,-6.3
毛利,2.138,0.2,0.151,13.779,2.088,5.764,3.725,1.251
经营盈利,-89.355,-152.86,-21.444,273.798,-40.109,-120.6,2.305,-48.212
应占联营公司盈利,-2.517,-11.778,-5.962,-11.606,-5.947,-8.68,1.786,-1.848
币种,港币,港币,港币,港币,港币,港币,港币,港币
