报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
营业额,87.281,39.342,111.479,50.96,99.322,44.063,92.412,61.386
除税前盈利/(亏损),5.727,2.266,9.741,8.527,14.041,6.785,17.318,11.27
税项,-0.17,-0.387,-2.025,-1.45,-2.505,-1.126,-3.057,-1.094
除税后盈利/(亏损),5.557,1.879,7.716,7.077,11.536,5.659,14.261,10.176
少数股东权益,,,,,,,,
股东应占盈利/(亏损),5.557,1.879,7.716,7.077,11.536,5.659,14.261,10.176
股息,,,,,6,,3,3
除税及股息后盈利/(亏损),5.557,1.879,7.716,7.077,5.536,5.659,11.261,7.176
基本每股盈利(仙),0.540000,0.180000,0.810000,0.830000,,0.680000,,
摊薄每股盈利(仙),0.540000,0.180000,0.810000,0.830000,--,0.680000,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-76.121,-34.216,-96.5,-39.921,-79.399,-35.65,-73.671,-48.482
折旧,-5.967,-2.682,-4.836,-2.288,-4.174,-1.967,-4.081,-3.226
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-5.993,-2.829,-5.18,-2.279,-4.588,-1.985,-3.896,-3.31
利息费用/融资成本,-0.325,-0.15,-0.192,-0.083,-0.179,-0.099,-0.317,-0.211
毛利,11.16,5.126,14.979,11.039,19.923,8.413,18.741,12.904
经营盈利,5.727,2.266,9.741,8.527,14.041,6.785,17.318,11.27
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元
