报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,25836.884,11439.571,18341.677,8368.758,17615.641,8695.428,17099.134,8308.212
除税前盈利/(亏损),6323.175,2620.578,3354.017,1645.304,2750.162,1288.073,2208.93,1038.142
税项,-1282.883,-426.947,-491.274,-214.874,-418.487,-167.974,-304.536,-125.603
除税后盈利/(亏损),5040.292,2193.631,2862.743,1430.43,2331.675,1120.099,1904.394,912.539
少数股东权益,,,,,,,,
股东应占盈利/(亏损),5040.292,2193.631,2862.743,1430.43,2331.675,1120.099,1904.394,912.539
股息,767.829,767.829,998.056,501.226,823.279,391.527,666.657,317.907
除税及股息后盈利/(亏损),4272.463,1425.802,1864.687,929.204,1508.396,728.572,1237.737,594.632
基本每股盈利(仙),111.470000,48.420000,62.640000,31.360000,50.430000,24.030000,40.690000,19.460000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),37.000000,17.000000,22.000000,11.000000,18.000000,8.500000,14.300000,6.800000
销售成本,-18324.03,-8361.053,-14261.143,-6424.371,-14037.356,-6901.649,-14027.532,-6846.739
折旧,-1109.371,-506.715,-929.355,-464.596,-857.735,-411.447,-819.912,-407.132
销售及分销费用,-435.004,-205.299,-251.943,-113.79,-317.659,-165.689,-330.03,-156.365
一般及行政费用,-1291.614,-515.33,-875.307,-408.203,-796.517,-416.674,-708.885,-305.384
利息费用/融资成本,-185.311,-81.176,-167.218,-87.417,-154.86,-71.097,-214.64,-113.983
毛利,7512.854,3078.518,4080.534,1944.387,3578.285,1793.779,3071.602,1461.473
经营盈利,6323.175,2620.578,3354.017,1645.304,2750.162,1288.073,2208.93,1038.142
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
