报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,34.251,17.068,33.096,20.007,12.363,3.486,26.127,11.755
除税前盈利/(亏损),-74.262,-33.733,-4.472,-8.33,-5.842,-7.712,-34.635,-17.924
税项,-0.612,0.74,0.98,0.496,-1.399,-0.762,-0.559,-0.699
除税后盈利/(亏损),-74.874,-32.993,-3.492,-7.834,-7.241,-8.474,-35.194,-18.623
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-74.874,-32.993,-3.492,-7.834,-7.241,-8.474,-35.194,-18.623
股息,,,,,,,,
除税及股息后盈利/(亏损),-74.874,-32.993,-3.492,-7.834,-7.241,-8.474,-35.194,-18.623
基本每股盈利(仙),-2.260000,-1.000000,-0.110000,-0.240000,-0.220000,-0.260000,-1.060000,-0.560000
摊薄每股盈利(仙),-2.260000,-1.000000,-0.110000,-0.240000,-0.220000,-0.260000,-1.060000,-0.560000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-28.862,-15.002,-28.779,-17.521,-10.141,-2.347,-20.729,-7.2
折旧,-3.081,-1.507,-2.602,-1.295,-2.705,-1.436,-2.663,-1.198
销售及分销费用,-4.173,-1.784,-13.784,-6.893,-4.816,-0.611,-2.914,-2.117
一般及行政费用,-32.032,-34.204,-26.174,-12.141,-24.443,-10.784,-31.212,-16.366
利息费用/融资成本,-0.039,-0.017,--,--,--,--,--,--
毛利,5.389,2.066,4.317,2.486,2.222,1.139,5.398,4.555
经营盈利,-74.262,-33.733,-4.472,-8.33,-5.842,-7.712,-34.635,-10.125
应占联营公司盈利,--,--,--,--,--,-0.543,-6.756,-7.799
币种,港币,港币,港币,港币,港币,港币,港币,港币
