报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,36.759,171.721,81.911,47.533,19.071,131.245,101.786,70.895
除税前盈利/(亏损),4.345,23.537,-22.91,-19.175,-12.888,-63.181,-33.337,-22.176
税项,-2.808,-11.478,-0.381,-0.212,-0.096,2.656,0.089,0.062
除税后盈利/(亏损),1.537,12.059,-23.291,-19.387,-12.984,-60.525,-33.248,-22.114
少数股东权益,-0.277,1.046,-0.111,-0.006,-0.077,-0.364,-0.289,-0.233
股东应占盈利/(亏损),1.814,11.013,-23.18,-19.381,-12.907,-60.161,-32.959,-21.881
股息,,,,,,,,
除税及股息后盈利/(亏损),1.814,11.013,-23.18,-19.381,-12.907,-60.161,-32.959,-21.881
基本每股盈利(仙),0.240000,1.650000,-3.480000,-2.930000,-1.950000,-9.100000,-4.990000,-3.310000
摊薄每股盈利(仙),0.240000,1.600000,-3.480000,-2.930000,-1.950000,-9.100000,-4.990000,-3.310000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-18.17,-92.206,-63.857,-39.403,-17.1,-114.038,-86.412,-60.475
折旧,--,-2.216,--,-0.881,--,-4.074,--,-2.035
销售及分销费用,-5.207,-18.224,-14.316,-9.722,-4.999,-26.647,-19.638,-13.248
一般及行政费用,-9.064,-36.473,-25.894,-17.368,-9.737,-41.635,-28.447,-18.831
利息费用/融资成本,-0.034,-1.365,-0.678,-0.101,-0.062,-0.118,-0.057,-0.04
毛利,18.589,79.515,18.054,8.13,1.971,17.207,15.374,10.42
经营盈利,4.345,24.849,-22.262,-19.175,-12.888,-62.891,-33.12,-21.991
应占联营公司盈利,--,-0.02,--,--,--,-0.21,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
